Question,Option_1,Option_2,Option_3,Option_4,RC,year
137. El mecanismo de la replicación del DNA en bacterias y en los cromosomas nucleares de eucariotas es:,1. Unidireccional y semiconservativo.,2. Bidireccional y semiconservativo.,3. Unidireccional y conservativo.,4. Bidireccional y conservativo.,2,2017
138. En relación con las diferentes DNApolimerasas:,1. La polimerasa lee la hebra matriz o template desplazándose sobre ella en el sentido de 5’ a3’.,2. La DNA-Pol I de E. coli es la responsable de la síntesis de novo de las hebras de DNA.,3. La DNA-Pol II de E. coli actúa mayoritariamente en la reparación de los daños en el DNA.,4. Todas las DNA-polimerasas catalizan la adición de un desoxinucleósido trifosfato al extremo 3’ de la cadena en crecimiento.,0,2017
139. En relación con los promotores bacterianos:,1. La caja -10 de los promotores de E.coli es el sitio de contacto inicial con la RNApolimerasa.,2. Una mutación que cambie la secuencia TATAGT de la caja -10 de un promotor y la convierta en TGTAGT es de esperar que provoque un aumento significativo en el nivel de expresión del gen.,3. La secuencia de nucleótidos de las regiones promotora de E.coli está muy conservada.,4. La longitud de la región que separa las secuencias -10 y -35 de los promotores bacterianos es crítica para su reconocimiento por parte de la RNA-polimerasa.,4,2017
140. En la traducción:,1. El ensamblaje comienza por la unión de la secuencia de Shine-Dalg arno presente en el RNA mensajero y una secuencia complementaria y muy conservada del RNA 16S de la subunidad pequeña del ribosoma.,2. El aminoacil-tRNA iniciador es el N-acetilmetionil-tRNA.,3. Los mensajeros son leídos por el ribosoma en sentido 3’→ 5’ y la cadena polipeptídica crece por el extremo C-terminal.,4. Los mensajeros son leídos por el ribosoma en sentido 5’ → 3’ y la cadena polipeptídica crece por el extremo N-terminal.,1,2017
141. En la regulación de la expresión génica:,1. El operador es el sitio del DNA que recibe a la RNA-polimerasa para iniciar la transcripción.,2. La represión es la capacidad de impedir la expresión de una enzima cuando el producto de su reacción está ausente.,3. La represión catabólica se ejerce a través del cAMP (AMP cíclico).,4. La atenuación es un segundo nivel de control de la expresión del operón trp basado en la acción del regulador TrpR.,3,2017
142. Las endonucleasas de restricción de tipo II:,1. Deshacen los puentes de hidrógeno que mantienen unidas a las dos hebras del DNA.,2. Causan la rotura de los enlaces covalentes de una hebra del DNA en una secuencia específica.,3. Catalizan la hidrólisis de los enlaces azúcarfosfato de los extremos de las dos cadenas del DNA.,4. Reconocen y rompen las dos hebras del DNA por sitios con secuencia palindrómica.,4,2017
143. En la tecnología de clonaje de DNA los:,"1. Genes reporter o testigo, se usan para seleccionar las células transformadas por DNA.",2. Vectores derivados de fagos son los que tienen más capacidad para el clonaje de grandes fragmentos de DNA.,3. Cósmidos son vectores para el clonaje de DNA en bacterias.,4. Vectores YAC sólo son activos en levadura.,3,2017
144. La movilidad electroforética de un fragmento de DNA depende de su:,1. Forma lineal o circular.,2. Secuencia de pares de bases.,3. Contenido en pares GC.,4. Concentración en la disolución.,1,2017
145. La PCR:,1. Es un procedimiento usado para separar los clones de  una biblioteca genómica.,2. Requiere el uso de polimerasas termoresistentes.,3. Es una reacción basada en la actividad de la RNA-polimerasa.,4. Tiene lugar en el citoplasma celular.,2,2017
"146. Se comprueba mediante un Anova de dos vías si el efecto de un determinado fármaco depende del sexo de los pacientes. Si dicha interacción presenta una p=0,28 ¿Cómo se interpreta?:",1. El efecto del fármaco es mejor en hombres.,2. El efecto del fármaco depende del sexo de los pacientes.,3. El efecto del fármaco no depende del sexo de los pacientes.,4. El fármaco no es efectivo.,3,2017
147. ¿Qué test estadístic o permite comparar proporciones de dos muestras independientes?:,1. Test McNemar.,2. Test de la Mediana.,3. Test exacto de Fisher.,4. Test U de Mann-Whitney.,3,2017
148. ¿Qué test estadístic o utilizaría para comprobar el efecto del e jercicio físico en un grupo de pacientes con enfermedad coronaria en los que se mide el máximo de oxígeno consumido para cada uno antes y después de 1 año de un programa de rehabilitación?:,1. t de Student de muestras relacionadas.,2. Wilcoxon de muestran relacionadas.,3. U de Mann-Whitney.,4. Chi cuadrado.,0,2017
149. El test que permite comparar dos medias de muestras independientes cu ando la variable no se distribuye normalmente es:,1. t de Student de dos muestras independientes con n1+n2 grados de libertad.,2. t de Student de dos muestras independientes con (n1+n2) -2 grados de libertad.,3. t de Student de dos muestras independientes con (n1+n2) -1 grados de libertad.,4. U de Mann-Whitney.,4,2017
150. ¿Qué test estadístico se aplicaría para comparar dos colirios administrando uno distinto en cada ojo de un mismo paciente?:,1. t de Student de muestras independientes.,2. Exacto de Fisher.,3. McNemar.,4. Welch.,3,2017
151. Las artemisinas son fármacos:,1. Activos frente a las diferentes especies y estadíos del ciclo vital de Plasmodium.,2. Usados en la profilaxis de infección por Uncinarias.,3. Usados tópicamente contra Tunga penetrans.,4. Usados frecuentemente en meningoencefalitis por Naegleria fowleri.,1,2017
152. Anisakis simplex:,1. Es un trematodo cuyas larvas se hayan en los peces y cefalópodos.,2. Es una platelminto que en su estadio adulto se localiza en el interior de la mucosa del intestino delgado de diversos animales.,3. Los huéspedes definifivos son mamíferos marinos.,4. El hombre es su único huésped definitivo.,3,2017
153. Puede ocasionar anemia megalobástica en el paciente parasitado:,1. Taenia saginata.,2. Taenia solium.,3. Diphyllobothrium latum.,4. Hymenolepis diminuta.,3,2017
154. RARAMENTE se supera en infecciones por Plasmodium ovale o Plasmodium vivax el % de hematíes parasitados del:,1. 2%.,2. 7%.,3. 10%.,4. 12%.,1,2017
155. En la prueba rápida de inmunocromatografía para la detección inmunológica de Leismaniasis visceral se utiliza como antígeno:,1. Quinesia recombinante (rK39).,2. Extracción de cultivo de promastigotes.,3. Antígeno recombinante rK26.,4. Domperidona.,1,2017
156. La clasificación de Baltimore:,"1. Establece tres dominios taxonómicos: Eucaria, Bacteria y Archaeobacteria.",2. Clasifica los virus en función de la forma de su cápside.,3. Distingue entre virus desnudos y envueltos.,4. Clasifica a los virus por su estrategia en la síntesis del mRNA.,4,2017
"157. En el bacteriófago T4, el fenómeno genético de la permutación cíclica está en relación con:",1. La existencia de viriones descendientes del mismo virus con genes distribuidos en un orden distinto.,2. La alternancia de ciclos líticos y lisogénicos.,3. Encapsulaciones defectuosas.,4. La alternancia de dos tipos de bacterias huésped en su ciclo vital.,1,2017
158. NO pertenece a la fam ilia de los herpesvirus:,1. Epstein-Barr.,2. Vaccinia.,3. Citomegalovirus.,4. Virus del sarcoma de Kaposi.,2,2017
159. ¿Cuál de los siguientes virus hepáticos requiere de la presencia (preinfección) de otro virus para replicarse?:,1. Hepatitis A.,2. Hepatitis B.,3. Hepatitis C.,4. Hepatitis D.,4,2017
160. Son virus con DNA de cadena doble (dsDNA) los de:,1. La poliomielitis.,2. La gripe.,3. El Ébola.,4. La viruela.,4,2017
161. Usan una transcriptasa inversa los:,1. Rabdovirus.,2. Herpesvirus.,3. Adenovirus.,4. Hepadnavirus.,4,2017
162. Los virus de la fam ilia Poxviridae de interés clínico para humanos:,"1. Incluyen el de la viruela humana, la viruela bovina, el vaccinia y el del molusco contagioso.",2. Se replican en la mitocondria de la célula.,3. Requieren la retrotranscripción de su genoma.,4. Sus infecciones están asociadas comúnmente a hepatitis víricas.,1,2017
163. Los rotavirus son:,1. Virus ARN de doble cadena y uno de los principales responsables de gastroenteritis vírica.,2. Virus ARN de doble cadena causantes de patologías respiratorias.,3. Virus ADN con envuelta muy resistentes a desinfectantes.,4. Uno de los principales virus causantes de hepatitis agudas.,1,2017
164. El poliovirus es un virus:,1. Con membrana plasmática que se replica en células nerviosas causando alteraciones neurológicas.,2. Que se transmite por vías respiratorias y por eso es tan contagioso.,3. Cuya infección conlleva la replicación dentro del tracto gastrointestinal y la ulterior excreción del virus en las heces.,4. Prácticamente erradicado de la población humana.,4,2017
165. Indica la afirmación correcta respecto a los virus que causan hepatitis:,1. Tienen ARN como material génico.,2. Las hepatitis A y E son causadas por la infección de los virus A y E tras la ingestión de agua o alimentos contaminados.,"3. Las hepatitis B, C y D se producen tras el contacto con sangre y fluidos corporales humanos contaminados con los virus B, C y D, pero también se transmiten a través de picaduras de mosquitos infectados.","4. El virus de la hepatitis C, al igual que el virus de la inmunodeficiencia humana (VIH) son retrovirus y se transmiten por vía sexual.",2,2017
166. La fiebre amarilla es transmitida por un mosquito portador de un:,1. Viroide.,2. Flavivirus.,3. Poliovirus.,4. Rotavirus.,2,2017
167. La parotiditis o paperas:,1. Es causada por un paramixovirus.,2. Carece de vacuna efectiva.,3. Se combate de forma efectiva con βlactámicos.,4. Es producida por el virus de la rubeola.,1,2017
168. El virus Marburg:,1. Causa afecciones catarrales.,2. Es similar al Ébola.,3. Causa la llamada neumonía asiática transmitida por mosquitos.,4. Es un pneumovirus causante de infecciones letales aislado en Alemania a finales de los años 60.,2,2017
169. Es FALSO en relación con el tratamiento frente al virus de la inmunodeficiencia humana (VIH) que se:,1. Utiliza una vacuna recombinante.,2. Utilicen inhibidores frente al a transcriptasa inversa.,3. Utilicen inhibidores frente a la proteasa del virus.,4. Utilicen inhibidores de la integrasa del virus.,1,2017
170. El virus del papiloma humano (VPH):,1. Tiene membrana plasmática y genoma compuesto por ARN.,2. Sus serotipos 16 y 18 están asociados al cáncer cervical.,3. Una de sus principales vías de trasmisión es la transfusión sanguínea.,4. Su tratamiento incluye inhibidores de la transcriptasa reversa viral.,2,2017
171. El virus de la viruela es un:,1. Poxvirus.,2. Adenovirus.,3. Poliomavirus.,4. Coronavirus.,1,2017
172. Son inclusiones celulares bacterianas:,1. Los anamoxosomas.,2. Los gránulos de polifosfato.,3. Las vesículas gaseosas.,4. Los cuerpos de Negri.,2,2017
173. La principal enzima  polimerizadora del DNA bacteriano es la DNA polimerasa:,1. I.,2. III.,3. IV.,4. V.,2,2017
174. Los sistemas de secreción de tipo III que poseen algunas bacterias gram-negativas que:,1. Participan en la síntesis de la membrana externa.,2. Incluyen sistemas de expulsión de antibióticos.,3. Secretan enzimas líticas para la digestión extracelular de macromoléculas.,4. Inyectan proteínas en células eucarióticas.,4,2017
"175. En las bacterias, la proteína FtsZ es un componente esencial del:",1. Sistema fostotransferasa de incorporación de azúcares.,2. Divisoma.,3. Ribosoma.,4. Filamento del flagelo.,2,2017
"176. En un quimiostato inoculado con un cultivo puro, al aumentar el flujo disminuye constantemente:",1. La concentración del sustrato limitante.,2. La densidad del cultivo.,3. El tiempo de generación.,4. El tiempo de generación y la densidad del cultivo.,3,2017
177. Una diferencia esenci al entre desinfectantes generales y antisépticos es que los segundos:,1. Son compuestos orgánicos.,2. Matan las endosporas.,3. Deben ser lo bastante inocuos como para poder aplicarlos en tejidos vivos.,4. Se utilizan sólo sobre objetos inanimados.,3,2017
178. ¿Cuál de las siguientes afirmaciones es correcta?:,"1. El empleo de filtros con poros de 0,2 micras proporciona esterilidad.",2. El tiempo de autoclavado convencional (121ºC) depende del volumen del material que se desea esterilizar.,3. La luz ultravioleta es adecuada para esterilizar líquidos.,4. Los hongos son más resistentes a las radiaciones que las bacterias o los virus.,0,2017
179. Actúa(n) sobre la subunidad 30 del ribosoma procariótico:,1. La eritromicina.,2. La rifampicina.,3. Las tetraciclinas.,4. Las quinolonas.,3,2017
180. El ribotipado es un método para identificar microorganismos a partir del análisis de:,1. Mapa de péptidos ribosomales.,2. Secuencias del gen de la subunidad beta de la RNA polimerasa.,3. Secuencias del gen de la subunidad alfa de la RNA polimerasa.,4. Fragmentos de restricción de los genes de RNA ribosómico.,4,2017
181. Característicamente los estreptococos del subgrupo pyogenes:,1. Son parte de la microbiota normal de la boca.,2. Están asociados con la caries dental.,3. Causas neumonías.,4. Son beta-hemolíticos,4,2017
182. La infección meningocócica ( Neisseria meningitidis):,1. Se trata con tetracic linas combinadas con aminoglucósidos.,2. Se contrae comúnmente por contacto directo.,3. Puede prevenirse con vacunas que contienen polisacáridos capsulares.,4. Tiene una incidencia mayor en adultos que en jóvenes o niños.,3,2017
183. Staphylococcus aureus  se diferencia de Staphylococcus epidermidis por que el primero:,1. Rara vez produce infecciones piogénicas (purulentas).,"2. Produce coagulasa, una enzima que convierte el fibrinógeno en fibrina.",3. Crece en concentraciones salinas muy altas.,4. No se encuentra en la microbiota normal humana.,2,2017
184. ¿Cuál de las siguientes afirmaciones es correcta?:,1. Para detectar Treponema pallidum  en muestras clínicas se emplea la microscopía de campo oscuro.,2. Helicobacter pilori es una espiroqueta que penetra la mucosa gástrica humana.,3. Las borrelias (Borrelia spp.) se transmiten por picaduras de mosquitos.,4. Mycobacterium tuberculosis  es un patógeno intracelular obligado.,1,2017
185. ¿Cuál de las siguientes afirmaciones es correcta?:,1. Pseudomonas aeruginosa es una casusa común de infecciones nosocomiales.,2. Escherichia coli  lleva a cabo una fermentación butanodiólica.,3. Las fiebres tifoideas son causadas por una especie de Rickettsia.,4. Las bacterias del género Serratia son cocos gram-positivos.,1,2017
186. ¿Cuál de las siguientes afirmaciones es correcta?:,1. La fiebre Q es causada por Coxiella burnetti.,2. El reservorio de Bacillus anthracis son los animales salvajes.,3. La gangrena gaseosa es causada por estreptococos.,4. Salmonella typhi (S. entérica serovar typhi) se transmite por contacto directo.,1,2017
187. Causan micosis superficiales en los seres humanos los hongos del género:,1. Sporothrix.,2. Trichophyton.,3. Crytococcus.,4. Histoplasma.,2,2017
188. La anfotericina B es una antimicótico que actúa bloqueando la:,1. RNA polimerasa eucariótica.,2. Síntesis de la quitina.,3. Mitosis.,4. Síntesis del ergosterol.,0,2017
189. Con respecto del género Aspergillus ¿cuál de las siguientes afirmaciones es correcta?:,1. Produce esporas sexuales llamadas conidios.,2. Es un zigomiceto.,3. Incluye especies productoras de potentes toxinas.,4. Causa sólo micosis superficiales.,3,2017
190. ¿Cuál de las siguientes afirmaciones es correcta?:,1. Candida albicans es un zigomiceto.,2. Histoplasma capsulatum puede causas infecciones cutáneas en el ser humano.,3. Pneumocystis puede causar infecciones pulmonares en el ser humano.,4. Algunas especies de Penicillium son patógenas para el ser humano.,3,2017
191. Las cepas productoras de Betalactamasas de espectro ampliado (BLEA ) no son capaces de hidrolizar:,1. Las cefalosporinas.,2. Los monobactámicos.,3. La penicilina.,4. Los carbapenems.,4,2017
192. La diarrea asociada al consumo de antibióticos suele estar producida por:,1. Campylobacter spp.,2. Staphylococcus aureus.,3. Clostridium difficile.,4. Yersinia enterocolítica.,3,2017
193. La detección rápi da de antígeno de Legionella pneumophila en orina se realiza mediante:,1. PCR.,2. Fijación del complemento.,3. Contrainmunoelectroforesis.,4. Inmunocromatografía.,4,2017
194. ¿Cuál es el agar sel ectivo de elección para el aislamiento del Género Bordetella?:,1. Schaedler.,2. Thayer-Martin.,3. Regan-Lowe.,4. BCYE (Buffered Charcoal Yeast extract).,3,2017
195. La prueba de la eliminación de urea marcada con 13C en el aire espirado sirve para la identificación de:,1. Helicobacter pylori.,2. Tropheryma whipplei.,3. Borrelia burgdorferi.,4. Coxiella burnetti.,1,2017
196. La enfermedad de Ga ucher se asocia con una actividad reducida de la enzima:,1. Ferroquelatasa.,2. Hexosaminidasa A.,3. Fenilalanina hidroxilasa.,4. Glucosilceramida.,0,2017
"197. Un cariotipo 45,XX,rob(14;21)(q10;q10) puede corresponder a una mujer:",1. Con Síndrome de Down con una translocación robertsoniana.,"2. Sana, portadora de una  translocación robertsoniana.",3. Con Síndrome de Prader-Willi.,4. Con Síndrome de Edwards.,2,2017
198. La lisencefalia se asocia al síndrome de:,1. Angelman.,2. Smith-Magenis.,3. Rubinstein-Taybi.,4. Mieller-Dieker.,4,2017
199. La deleción del (20)(p12) se asocia al síndrome de:,1. Alagille.,2. Williams.,3. Di George.,4. Langer-Giedion.,1,2017
200. La enfermedad xerodermia pigmentosa está relacionada con defectos en el mecanismo de la reparación del ADN:,1. Por escisión de bases.,2. Por errores de apareamiento.,3. Directo.,4. Por escisión de nucleótidos.,4,2017
201. En las mutaciones por transición una:,1. Purina es sustituida por una pirimidina.,2. Pirimidina es sustituida por una purina.,3. Pirimidina es sustituida por otra pirimidina.,4. Purina es sustituida por otras dos purinas.,3,2017
"202. En eucariotas, los intrones del grupo II están presentes en genes:",1. De rARN.,2. De tARN.,3. Que codifican proteínas en el núcleo.,4. Que codifican proteínas en las mitocondrias.,4,2017
"203. En la cromatina, se denomina cromatosoma al:",1. Nucleosoma sin la histona H.,2. Nucleosoma con la histona H1.,3. Conjunto de histonas de un nucleosoma.,4. ADN e histonas de dos nucleosomas adyacentes.,2,2017
204. ¿Cuántas copias de la histona H3 habrá en cromatina con 200 cromatosomas?:,1. 50.,2. 100.,3. 200.,4. 400.,4,2017
205. ¿Qué tipo de ploidía define a un individuo 2n-22?:,1. Monosomía doble.,2. Monosomía simple.,3. Euploidia doble.,4. Nulisomía doble.,4,2017
206. ¿Cuántas moléculas de ADN contiene una célula diploide 2n=40 durant e la fase G2 del ciclo celular?:,1. 20.,2. 40.,3. 80.,4. 120.,3,2017
207. ¿Qué técnica genética podría utilizar para diagnosticar un síndrome de Angelman?:,1. Citogenética convencional (cariotipo de bandas G).,2. Hibridación in situ  con fluorescencia (FISH) con sonda centromérica.,3. (FISH) con sonda telomérica.,4. (FISH) con sonda locus-específica.,4,2017
208. ASO-PCR es una técnica de:,1. Detección de mutaciones sin identificar el tipo.,2. Detección de mutaciones específicas.,3. Secuenciación.,4. Amplificación del ADN.,2,2017
"209. Una de las ventajas del cariotipo, respecto a la técnica de hibridación in situ con fluorescencia (FISH) es que permite:",1. Utilizar material fresco y parafinado.,2. Utilizar todo el genoma.,3. Detectar microdeleciones.,4. Detectar translocaciones.,2,2017
210. Las bandas R de lo s cromosomas metafásicos humanos:,1. Tienen alta densidad de genes.,2. Contienen ADN pobre en pares GC.,3. Se replican al final de la fase S.,4. Tienen baja densidad de genes.,1,2017
211. ¿Qué proporción aproximada del genoma humano se estima que es codificante?:,"1. 1,5 – 2 %.",2. 4 – 10 %.,3. 10 – 25 %.,4. Más del 25 %.,1,2017
212. Los marcadores de ADN de tipo minisatélite pueden detectarse por:,1. PCR.,2. ARMS PCR.,3. Southern-blot.,4. ASO PCR.,3,2017
"213. Para detectar pequeñas deleciones o duplicaciones a nivel genómico, la técnica de elección sería:",1. Cariotipo de bandas G.,2. Microarrays genómicos.,3. Microarrays de expresión.,4. RT-PCR.,2,2017
"214. Con respecto al FISH, la PCR presenta la ventaja de que:",1. Es una técnica de cribado de todo el genoma.,2. Puede realizarse en tejido fijado y/o congelado.,3. Detecta alteraciones crípticas menores de5Mb.,4. Es más sensible.,4,2017
215. En la técnica de Northern-Blot la molécula que se separa y transfiere es:,1. ADN + ARN.,2. ADN.,3. Proteína.,4. ARN.,4,2017
216. El mecanismo más frecuente que induce la activación del protooncogén BCL2 en el linfoma folicular es:,1. Amplificación génica.,2. Translocación.,3. Mutación puntual.,4. Deleción.,2,2017
217. La translocación t(15;17)(q22;q11) se asocia a leucemia:,1. Linfocítica aguda.,2. Mieloide crónica.,3. Promielocítica aguda.,4. Linfocítica crónica.,3,2017
"218. La fórmula correcta pa ra describir un cariotipo de un varón con monosomía del cromosoma 6, y un isocromosoma de brazo largo del cromosoma 17 es:","1. 45,XY,-6,iso (17) (p10).","2. 45,XY,6,i (12) (q10).","3. 45,XY,-6,i (17) (q10).","4. 45,XY,6,i (12) (p10).",3,2017
219. En la profase de la meiosis I los cromosomas homólogos permanecen unidos durante la sinapsis mediante:,1. El huso celular.,2. Los centrómeros.,3. El complejo sinaptonémico.,4. La membrana celular.,3,2017
220. En la prometafase de la mitosis los cromosomas se unen al huso mitótico mediante los:,1. Cinetocoros.,2. Nucléolos.,3. Centriolos.,4. Satélites.,1,2017
221. Es una enfermedad producida por mutaciones en el ADN mitocondrial:,1. Síndrome de Rett.,2. Síndrome de Hunter.,3. Porfiria aguda intermitente.,4. Síndrome de Pearson.,4,2017
222. ¿Cuál de las siguient es enfermedades tiene una herencia recesiva ligada al cromosoma X?:,1. Hipofosfatemia.,2. Hipertricosis.,3. Enfermedad de Fabry.,4. Síndrome de Rett.,3,2017
223. Es una enfermedad con herencia autosómica recesiva:,1. Fibrosis quística.,2. Corea de Huntington.,3. Hipercolesterolemia familiar.,4. Síndrome de Crouzon.,1,2017
224. ¿Cuál de los siguientes organismos eucariotas tiene mayor número de genes?:,1. Ratón (Mus musculus).,2. Arroz (Oryza sativa).,3. Pez cebra (Danio rerio).,4. Maíz (Zea mays).,4,2017
225. ¿Cuántos cromosomas tendrán las células de un organismo diploide 2n=46 que presenta 4 nulisomías y una monosomía?:,1. 37.,2. 38.,3. 39.,4. 42.,1,2017
226. Existe la hipótesis de que el 40% de los adultos realiza ejercicio al menos una vez a la semana ¿Qué test se utilizaría para comprobar dicha hipótesis a partir de una muestra?:,1. Wilcoxon.,2. Bondad de ajuste.,3. Mc Nemar.,4. Contingencia 2x2.,2,2017
227. Al realizar un test de hipótesis:,"1. A mayor tamaño muestral, mayor potencia.","2. A menos error beta, mayor potencia.","3. Si aumenta la potencia del test, aumenta el error beta.","4. A menor error alfa, menor especificidad.",2,2017
"228. Si un test de normalidad ofrece un valor p >0,05, ¿cómo se interpreta?:",1. Se puede asumir que la variable no sigue una distribución normal.,2. No se puede asumir que la variable siga una distribución normal.,3. Se puede asumir que la variable sigue una distribución normal.,4. El test ha resultado ser significativo.,3,2017
"229. Si una muestra presenta un coeficiente de variación de 0,12 significa que la:",1. Desviación típica supone el 12% de la media.,2. Varianza supone el 12% de la media.,3. Media supone el 12% de la desviación típica.,4. Desviación típica supone el 88% de la media.,1,2017
230. La mediana:,1. Es un estadístico de posición y forma.,2. Siempre coincide con la media.,3. Es más estable que la media en distribuciones asimétricas.,4. Es más fiable que la media en distribuciones simétricas.,3,2017
231. El agar sal manitol es un medio de cultivo selectivo empleado para el aislamiento de:,1. Mycobacterium tuberculosis.,2. Streptococcus pneumoniae.,3. Staphylococcus aureus.,4. Pseudomonas aeruginosa.,3,2017
232. La electroforesis de campo pulsante (PFGE) es una técnica de amplificación de ácidos nucleicos que se emplea para:,1. La cuantificación del ADN bacteriano total.,2. Comparar diferentes clones bacterianos.,3. La detección del ADN de diferentes microorganismos simultáneamente.,4. Aumentar la sensibilidad de las técnicas convencionales de PCR.,0,2017
233. La acción sistémica del TNF genera en el hígado:,1. La activación de proteínas de fase aguda.,2. Síntesis de prostaglandinas.,3. Producción de lipopolisacárido.,4. Caquexia.,1,2017
234. Un mapa de Ra machandran representa:,1. Los diferentes tipos de estructura secundaria en el plegamiento de un polipéptido.,2. Los ángulos que adoptan los enlaces peptídicos en un polipéptido.,3. La disposición de los puentes de hidrógeno que estabilizan la estructura 3D de una proteína.,4. La topología de los elementos de estructura secundaria de una proteína.,2,2017
235. La lisozima cataliza la hidrólisis de:,1. Proteínas en la superficie de bacterias y virus.,2. Proteínas en las paredes de bacterias Gram negativas.,3. Enlaces peptídicos de los peptidoglicanos bacterianos.,4. Enlaces glicosídicos de polisacáridos bacterianos.,4,2017
