Question,Option_1,Option_2,Option_3,Option_4,RC,year
187. ¿Cuál de los siguientes NO es un ejemplo de acuerdo de riesgo compartido?:,1. El precio al que la farmacia de un hospital adquiere el romiplostin disminuye un 20% si se supera la compra de 1.000 unidades anuales.,2. La farmacia de un hospital negocia un descuento del 40% en el precio del posaconazol de un determinado laboratorio.,3. Un laboratorio financia el tratamiento a partir del décimo ciclo de quimioterapia con su nuevo anticuerpo monoclonal para cáncer de mama.,4. El precio que se paga a un laboratorio por la compra de somatropina varía en función de la altura que crezca el paciente en un determinado tiempo.,2,2021
192. El reconocimiento de antígenos propios es sinónimo de enfermedad autoinmune. Indique si esta afirmación es verdadera o falsa:,"1. Falsa, porque la enfermedad autoinmune solo se desencadena si se reconocen antígenos de patógenos que tienen mimetismo con antígenos propios.","2. Verdadera, porque nuestro repertorio de linfocitos T y B es autorreactivo y este es el único factor que se asocia a autoinmunidad.","3. Falsa, porque el reconocimiento se produce para mantener el pool de linfocitos T o B y se requieren factores adicionales para romper la tolerancia.","4. Verdadera, porque la autoinmunidad se desencadena siempre que ha y reconocimiento de autoantígenos.",3,2021
193. ¿Qué moléculas intervendrán en el procesamiento y presentación de antígenos de un patógeno que entra en la célula presentadora de antígeno por la vía endocítica para inducir una buena respuesta inmune?:,"1. Cadena invariante, HLA-DM, TAP.","2. MHC de clase II, calreticulina, ERP57, CLIP.","3. CD4, cadena invariante, tapasina, calnexina, HLA-DR.","4. CLIP, HLA-DM, HLA-DQ.",4,2021
194. ¿Cuál es la respuesta correcta en relación a los mecanismos efectores de las inmunoglobulinas (Ig)?:,1. Las IgGs ayudan a la transición de la respuesta innata a la adaptativa con la activación de la vía clásica del Sistema del Complemento y la lisis mediada por anticuerpos de las células NK.,2. La IgM es muy importante en la respuesta a bacterias porque al tener 10 sitios de unión posibles puede interaccionar con antígenos repetitivos.,"3. Las IgGs, independientemente del isotipo, realizan las mismas funciones: activar el Sistema del Complemento y opsonizar antígenos para facilitar su fagocitosis.",4. La IgA es dimérica y su función es neutralizar las bacterias de la microbiota intestinal.,0,2021
195. ¿En cuál de las siguientes situaciones NO se activaría la vía clásica del Sistema del Complemento para inducir inflamación?:,1. Bacteria gram positiva reconocida por IgM.,2. Bacteria gram negativa reconocida por IgA.,3. Bacteria gram positiva opsonizada con IgG.,4. Bacteria gram negativa opsonizada por Proteína C Reactiva.,2,2021
196. ¿Qué enunciado es una característica de las células T de memoria?:,1. Son de proliferación constante sin antígeno y de reactividad aumentad a a la exposición del antígeno.,"2. Son quiescentes, de reactividad aumentada a la exposición del antígeno y por tanto responsables de la autoinmunidad.",3. Son quiescentes y de reactividad aumentada a la exposición del antígeno.,4. Son inmortales y activan a las células T vírgenes mediante la secreción de citoquinas.,3,2021
197. ¿Qué células sanguíneas circulantes se diferencian a macrófagos en los tejidos?:,1. Neutrófilos.,2. Macrófagos inmaduros.,3. Monocitos.,4. Células mieloides progenitoras circulantes.,3,2021
198. ¿Cuál es la función principal del timo?:,1. Es el órgano donde los linfocitos T senescentes van a morir.,2. Es el órgano donde residen los linfocitos de memoria hasta la senescencia.,3. Es el órgano donde se induce la activación de los linfocitos T específica para un antígeno.,4. Es el órgano donde se produce la maduración de los linfocitos T.,4,2021
"199. Las células dendrític as, durante una infección, tienen como funciones:","1. Fagocitar microbios y erradicarlos, secretar citocinas inflamatorias (TNF α e IL-1) para fomentar la inflamación local.",2. Migrar desde el sitio de infección hasta el nódulo linfático para producir citoquinas antiinflamatorias para activar a los linfocitos T.,3. Llevar desde el sitio de infección hasta el nódulo linfático a los antígenos para presentárselos a los linfocitos T.,4. Presentar antígenos a los linfocitos T en el sitio de infección.,3,2021
200. ¿Cuál es la función de los linfocitos CD4+ Th17?:,"1. Producir IL-1, IL-7 e inducir una respuesta inflamatoria.","2. Producir IL-1, IL-7 e inducir una respuesta antiinflamatoria.",3. Producir IL-17 e inducir una respuesta inflamatoria.,4. Producir IL-17 e inducir una respuesta antiinflamatoria.,3,2021
202. ¿Cuál de las siguie ntes afirmaciones sobre Listeria monocytogenes es INCORRECTA?:,1. Es un bacilo grampositivo.,2. Forma colonias catalasa y CAMP positivas.,3. No crece en hemocultivos.,4. Presenta resistencia intrínseca a la ceftriaxona.,3,2021
"203. La vía aferente del re flejo fotomoto r comienza en los fotorreceptores retinianos y continúa por las fibras del nervio óptico hasta el pretectum, donde hacen sinapsis con neuronas, que después conectan con un núcleo denominado:",1. Núcleo geniculado.,2. Núcleo de Edinger-Westphal.,3. Núcleo ciliespinal de Budge.,4. Núcleo de Deiters.,2,2021
205. ¿Cuál de las siguientes afirmaciones acerca de vancomicina es INCORRECTA?:,1. Es un antibiótico del grupo de los lipopéptidos al igual que teicoplanina.,2. Se utiliza por vía oral en el tratamiento de las infecciones gastrointestinales por Clostridioides difficile.,"3. Produce como efectos adversos exantemas, ototoxicidad y nefrotoxicidad.",4. Su mecanismo de acción es inhibir la síntesis de la pared celular bacteriana.,1,2021
208. ¿Cuál de las siguientes proteínas plasmáticas NO se suele observar en el proteinograma en suero?:,1. Prealbúmina.,2. Haptoglobina.,3. Ferroxidasa.,4. Proteína transportadora de retinol.,1,2021
