Question,Option_1,Option_2,Option_3,Option_4,RC,year
"141. MB es un paciente de 73 años ingresado tras una cirugía de colon por su proceso oncológico de base. El cirujano le prescribe una nutrición parenteral estandarizada, ya que el paciente padece de íleo paralítico tras la operación y lleva varios días de ayuno. Al día siguiente, en la analítica presenta hipofosfatemia, hipomagnesemia e hipopotasemia, así como déficit de vitamina B1. ¿Cuál es el escenario más probable que explica esta situación?:","1. Las nutriciones parenterales comerciales carecen de electrolitos, por lo que deberían haberse añadido en el Servicio de Farmacia.","2. Debido al proceso de base, el paciente se encontraba desnutrido y parece presentar un síndrome de realimentación tras el inicio de la nutrición.",3. La nutrición parenteral ha interaccionado con la medicación que toma el paciente provocando una desregulación electrolítica.,"4. Esta es una situación habitual en pacientes de edad avanzada, que responden mal a tratamientos con nutrición parenteral.",2,2022
"142. En una muestra de un paciente, nos encontramos con LDH y K + elevados, y la haptoglobina disminuida. ¿Cuál de las siguientes patologías es más probable?:",1. Déficit de piruvato quinasa.,2. Síndrome de Lesch-Nyhan.,3. Síndrome de Hurler.,4. Hiperpotasemia franca con anemia por insuficiencia renal crónica.,1,2022
143. La imagen adjunta muestra un proteinograma de un individuo sano y de un paciente en estudio. ¿Qué alteración es la más probable para este caso?,1. Hipoalbuminemia.,2. Inflamación crónica.,3. Inmunodeficiencia.,4. Paraproteinemia o gammapatía monoclonal.,3,2022
"144. Cuando un aparato de análisis de muestras de sangre nos da el valor de índice sérico, este hace referencia a:",1. Un índice que mide el grado de anemia del paciente de forma precisa.,"2. Un indicador de la calidad de la muestra, que nos informa de la validez de los resultados que podamos obtener.","3. Una medida de la celularidad del suero, que informa tanto de los hematíes presentes como de los leucocitos.","4. Un índice cuantitativo que calcula la cantidad de proteínas séricas presentes, si bien no hace distinciones entre proteínas α-1 y α-2.",2,2022
145. Los métodos homogéneos directos para la cuantificación del colesterol-HDL permiten determinar el colesterol-no-HDL. ¿Qué lipoproteínas engloba esta fracción lipoproteica?:,1. LDL.,2. IDL y LDL.,3. VLDL y lipoproteínas remanentes.,"4. Quilomicrones, VLDL, IDL y LDL.",4,2022
"146. En un paciente con un diagnóstico de ictericia a causa de una anemia hemolítica, ¿cuál de las siguientes afirmaciones es INCORRECTA?:",1. Presentará una hiperbilirrubinemia a expensas de un aumento de la bilirrubina indirecta.,2. Es esperable que se produzca un incremento de bilirrubina en la orina.,"3. Se producirá un descenso de la haptoglobina, y un aumento de la lactato deshidrogenasa.","4. Suelen presentar un índice de producción de reticulocitos mayor o igual a 2,5 veces el valor normal.",2,2022
"147. ¿Cuál es la explicación más probable para los resultados del siguiente urianálisis? Nitrito (2+), Esterasa Leucocitaria (3+), Cetonas (Negativo), Glucosa (trazas):",1. Contaminación de la muestra por mala manipulación.,2. Infección del tracto urinario.,3. Anorexia o ayuno muy prolongado.,4. Incapacidad glomerular para la conservación de macromoléculas.,2,2022
"148. ML es una mujer de 86 años que consulta por mal estado general. Com o antecedentes personales destacan diabetes y enfermedad por reflujo gastroesofágico en tratamiento con omeprazol desde hace 10 días. Se encuentra afebril, y una tira de orina revela hematuria y leucocituria, con nitritos negativos. Analíticamente destaca un filtrado glomerular de 40 mL/min (CKD-EPI) y unas proteínas en orina de 24 horas ligeramente elevadas. En una analítica de hace 30 días el filtrado glomerular era normal (100 mL/min). ¿Cuál de l os siguientes diagnósticos sería el más probable?:",1. Nefritis intersticial aguda.,2. Nefropatía diabética.,3. Síndrome nefrótico.,4. Infección del tracto urinario.,1,2022
"149. Tras iniciar tratamiento quimioterápico en un paciente hematológico con alta carga de enfermedad, ¿cuál de las siguientes alteraciones hidroelectrolíticas sería más probable encontrar?:",1. Hiperfosfatemia.,2. Hipernatremia.,3. Hipercalcemia.,4. Hipomagnesemia.,1,2022
"150. Un recién nacido de 72 horas de vida debuta con un cuadro de hiperamonemia, sospechándose un error congénito del metabolismo. Analíticamente destaca la ausencia de acidosis, así como unos niveles de citrulina en plasma bajos, y un nivel elevado de ácido orótico en orina. ¿Cuál sería el diagnóstico más probable?:",1. Déficit de carbamil-P-sintetasa 1.,2. Enfermedad del jarabe de arce.,3. Déficit de ornitín transcarbamilasa.,4. Déficit de piruvato deshidrogenasa.,3,2022
183. Un gráfico de violín:,1. Es una figura musical relativa al instrumento homónimo.,2. Es una distribución armonizada de dos variables cualitativas con similar dispersión.,3. Es una distribución armonizada de dos variables cuantitativas con similar dispersión.,4. Es una combinación de un diagrama de cajas y la gráfica de densidad de probabilidad de una variable determinada.,4,2022
184. Una odds:,1. Es el cociente entre la probabilidad de ocurrencia de un suceso y la probabilidad de no ocurrencia de dicho suceso.,2. Expresa la frecuencia relativa de un suceso en tantos por uno.,3. Es una tasa que incluye el factor tiempo.,4. Es la probabilidad de que ocurra un suceso.,1,2022
185. ¿En cuál de los siguientes casos se comete un error de tipo I en una prueba de hipótesis?:,1. Cuando se acepta la hipótesis nula siendo verdadera la hipótesis nula.,2. Cuando se acepta la hipótesis nula siendo verdadera la hipótesis alternativa.,3. Cuando se rechaza la hipótesis nula siendo verdadera la hipótesis nula.,4. Cuando se rechaza la hipótesis nula siendo verdadera la hipótesis alternativa.,3,2022
186. Si una prueba diagnóstica tiene una sensibilidad del 100% y una especificidad del 95%:,1. Su valor predictivo positivo es del 0%.,2. Su valor predictivo positivo es del 100%.,3. Su valor predictivo negativo es del 0%.,4. Su valor predictivo negativo es del 100%.,4,2022
187. La prueba U de Mann-Whitney se usa para comparar:,1. Dos muestras independientes que cumplen criterios de normalidad.,2. Dos muestras independientes que no cumplen criterios de normalidad.,3. Dos muestras apareadas que cumplen criterios de normalidad.,4. Dos muestras apareadas que no cumplen criterios de normalidad.,2,2022
188. En una regresión logística simple:,1. La variable dependiente es siempre binaria.,2. La variable dependiente es siempre cuantitativa.,3. La variable independiente es siempre binaria.,4. La variable independiente es siempre cuantitativa.,1,2022
"195. Si desarrollamos un animal knock-out para el componente C4 del sistema del Complemento, ¿cuál de los siguientes procesos no podrá efectuarse?:",1. Formación de anafilotoxinas.,2. Formación del complejo de ataque a membrana (MAC).,3. Formación de la C3 convertasa de la vía de las lectinas.,4. Formación de la C3 convertasa de la vía alternativa.,3,2022
196. La reacción en el centro germinal es una parte importante del desarrollo  dependiente de antígeno de los linfocitos B. ¿Mediante cuáles de los mecanismos siguientes se produce?:,"1. La expansión clonal, la proliferación, el cambio de clase de inmunoglobulina y la exclusión alélica.","2. La hipermutación somática, la edición del TCR, el cambio de isotipo y la diferenciación.","3. La expansión clonal, el cambio de isotipo, la hipermutación somática y la diferenciación.","4. La hipermutación somática, el reordenamiento del segmento variable del BCR y la activación de los linfocitos B.",3,2022
197. La activación de las células B para producir anticuerpos de alta afi nidad requiere la unión del antígeno por el receptor de célula B (BCR):,1. Como contacto directo con una célula T cooperadora CD8+ activada en el timo.,2. Como contacto directo con una célula T cooperadora CD4+ activada en el timo.,3. Como contacto directo con una célula T cooperadora CD4+ activada en el ganglio linfático.,4. Como contacto directo con una célula T cooperadora CD8+ activada en el ganglio linfático.,3,2022
"198. ¿Cuál de las siguientes moléculas participa en la señalización y activación de los linfocitos T, constituyendo la segunda señal de activación?:",1. CD3.,2. CD4 y CD8.,3. CD5.,4. CD28.,4,2022
199. Indique cuál de las siguientes afirmaciones sobre las inmunodeficiencias (IDs) es INCORRECTA:,1. Las IDs que afectan a los mecanismos de fagocitosis van asociadas de forma frecuente a infecciones por bacterias extracelulares.,2. Las IDs de proteínas del sistema del complemento provocan una mayor incidencia de infecciones víricas.,3. La severidad de las IDs causadas por linfocitos B depende del isotipo de Ig afectado.,4. Las IDs primarias son congénitas y las secundarias son inducidas por agentes externos.,2,2022
202. ¿Cuál de los siguientes microorganismos se transmite por mordedura de rata?:,1. Streptobacillus moniliformis.,2. Bartonella bacilliformis.,3. Rickettsia typhi.,4. Coxiella burnetti.,1,2022
204. ¿Cuál de los siguientes antivíricos está indicado solo en profilaxis de la reactivación del citomegalovirus (CMV) y no en el tratamiento de la enfermedad causada por este virus en pacientes receptores de un trasplante?:,1. Foscarnet.,2. Letermovir.,3. Cidofovir.,4. Valganciclovir.,2,2022
205. Señale la opción correc ta en relación a los fosfoglicéridos:,1. El factor activador de plaquetas pertenece a esta clase.,"2. Son lípidos insaponificables si tienen carga neta neutra, y saponificables si negativa.","3. El fosfatidilinositol, que se encuentra libre en el citoplasma celular, es un importante precursor de segundos mensajeros intracelulares.",4. La cardiolipina es el principal componente de la membrana plasmática del músculo cardiaco estriado.,1,2022
206. ¿Cuál de los siguientes antibióticos es inactivado por el surfactante pulmonar?:,1. Ceftriaxona.,2. Levofloxacino.,3. Linezolid.,4. Daptomicina.,4,2022
208. Los llamados inhibidores mixtos son un tipo de inhibidores enzimáticos. Con respecto a estos:,1. Se denominan así en referencia a que pueden unirse al mismo sitio que el sustrato o a otro diferente.,"2. Afectan a la Km aparente, pero no a la velocidad máxima (Vmax).","3. En la práctica, sólo se observan en enzimas con un único sustrato.",4. Pueden provocar un aumento o disminución de la Km aparente según sea la forma del enzima a la que más fuertemente se une el inhibidor.,4,2022
"210. En un método analítico, la concordancia entre el valor medido y el valor real se relaciona con la siguiente propiedad analítica:",1. La selectividad.,2. La precisión.,3. La exactitud.,4. La sensibilidad.,3,2022
