Año,Num Q,RC,Enunciado
2020,82,4,82=> ¿Cuá l es el principal  mecanism o responsable  de la  acción a ntidiabét ica de la  metformina? :     1=> Activació n de PPARγ y aumento de la captació n  de glucosa en hígado y tejido adiposo.  2=> Bloqueo de canales iónicos de potasio dependien- tes de ATP en las células beta pancr eáticas y sub- siguie nte au mento de la secr eció n de insuli na.  3=> Activació n de receptores GLP -1 en célula s beta y  aumento de liber ació n de insul ina.  4=> Activació n de la protein -quinasa dependiente de  AMP (AMPK) y aumento de la captació n tisular de  glucosa.   
2020,83,2,"83=> ¿Qué vent aja presenta n las heparin as de bajo peso  molec ular  frente  a la heparina ?:    1=> Pueden ad ministrase p or vía or al.  2=> No requieren monitorizació n rutinaria de aPTT  (tiempo de tromboplasti na parcial activado ).  3=> No presentan  ries go de sangrad o.  4=> En caso de hemorragia,  son más sensible s a la  acció n antidó tica d e la protamina que la heparina.         "
2020,84,4, 84=> ¿El bloqueo de qué rece ptores es respon sable del  aumento de liberació n de prolactina prov ocada por  los f ármacos antipsicó ticos?:    1=> Adrenér gicos alfa-1=>  2=> De hista mina H-1=>  3=> De d opamina D-1=>  4=> De d opamina D-2=>   
2020,85,3,85. ¿Cuá l de los siguientes fármacos antidepre sivo s ca- rece  de ef ecto antic olinérg ico?:    1=> Imipramina.  2=> Doxepina.  3=> Escitalop ram.  4=> Nortrip tilina.   
2020,86,1,86. ¿A qué mecanismo se debe el efec to anti migra ñoso  de lo s “tripta nes”? :    1=> Son agonistas de los receptores de sero tonin a 5- HT 1B y 5-HT 1D.  2=> Son anta gonistas de los receptores de sero tonin a 5- HT 2 3=> Son anta gonistas de los receptores de sero tonin a 5- HT 1C.  4=> Son ago nistas de receptores de sero tonin a 5-HT 2 
2020,87,1,"87. Se deno mina “ inhibidor s uicida”  a:    1=> Un fármaco carente de actividad  que al entrar  en  contacto  con la enzima que es su diana farmacoló- gica se trans forma en una molécula activa que in- hibe esa d iana de forma irreversible .  2=> Un inhibid or enzi mático  que al entrar en contacto   con su diana  farmacológica se trans forma en una  molécula  activa que inhibe la enzi ma de forma re- versib le.  3=> Una moléc ula que se introduce en una reacció n  catalizad a por enzim as actua ndo como el sustrato   original.  4=> Un fármaco que al introduci rse en una reacció n  catalizad a por enzi mas, se  inactiva y produce la ac- tivació n de dicha reacc ión.   "
2020,88,1,88. ¿Qué antipsicó tico/s se asocia con mayor riesgo  me- tabólico ?:    1=> Clozap ina y olanzapina.  2=> Clozap ina y risper idona.  3=> Aripriprazol.  4=> Quetiapi na.                       
2020,89,0, 89. Señale la respuesta correc ta en rela ción con el pegvi- somant:    1=> En un análo go de la hormona de crec imiento que  se utiliza para el tratamien to de la acromegalia.  2=> Es un antagonista de la hormona de crec imiento  que se utiliza para el trata miento de la acromegalia  que no r espo nde a somatomedinas.  3=> Es un análogo de somatomedinas que se utiliza  como trata miento de elección  en la acromegalia  severa.  4=> Es un inhibid or de la hormona de crec imiento que  se utiliza en las primeras fases del tratam iento de la  acromegalia.    
2020,90,1,"90. Según la Farmacopea Euro pea,  la drog a de Valeria- na o fficinalis L.  está  constituida po r:    1=> Los rizomas, las raíce s y los estolo nes deseca dos a  temperatura i nferior a 40 ºC.  2=> Las raíce s y los estolo nes desecados y mondad os.  3=> La raíz deseca da a temperatura inferior a 60 ºC y  general mente fra gmen tada.  4=> Las raíce s secundarias tuberizad as, troceadas y  deseca das a  temperatura in ferior a 40 ºC.   "
2020,91,4,91=> Los princi pios activos de la Lobelia infla ta L. son  alca loides del siguie nte tipo estr uctura l:    1=> Indó licos.   2=> Tropánicos.  3=> Bencilis oquinolínicos.  4=> Piperidínicos.    
2020,92,2,92=> Indique cuál de las siguie ntes afirmacio nes es FAL- SA:    1=> La cafeína presenta ac tividad  estimulante co rtical .  2=> Los alcalo ides tropánico s derivan biogenética men- te del trip tófan o.  3=> La efedr ina es u n alcalo ide feniletila mínico.  4=> Los órganos subterráneo s de las plantas medicina- les deb en reco lectar se en invie rno.   
2020,93,4,"93=> Cuando en los estudios  de libera ción de medicamen- tos se co mpara n los perfile s de libera ción mediante el  tratamiento del factor de similitud (f2), ¿con cuál de  esto s resulta dos se concluirí a que hay similitud en los  perfiles de disolución? :    1=> 5.  2=> 15.  3=> 30.  4=> 80.                   "
2020,94,4," 94=> Cuando en la administra ción oral se produce una  dism inución  de la biod ispo nibilida d y se mantiene   constante  el acla ramiento  plasmático, pode mos afir- mar que:    1=> Aumenta la co ncentració n máxima.  2=> Disminuye el tiempo al que aparec e la concentra- ción máxima.  3=> Aumenta  el área  bajo la curva de las concentracio - nes plasmática s.  4=> No se afecta la semivida plasmática.    "
2020,95,2,95. ¿Cuá l de los siguie ntes pará metro s farmacocinéti cos  sólo  se puede obte ner por tratamiento  compart imen- tal?:    1=> Semivida biológica.   2=> Micro constante de distrib ución de compartimento 1  a 2  3=> Área bajo la curva de niveles plas mático s.  4=> Aclaramiento plasmático.     
2020,96,3,"96. En el proce so de absorc ión por el mecanismo de  difusión facilita da mediant e transporta dore s, ¿cuál  de la s siguiente s afirmacio nes es FAL SA?:     1=> El número  de transpo rtadores es li mitado .  2=> Es u n proceso selectivo.   3=> Requiere co nsumo d e energía metab ólica.   4=> Se rea liza a favor de gradiente  de concentració n.    "
2020,97,0,97. ¿Cuá l de las siguientes afirmacio nes sobre la idonei- dad de los ensay os cruza dos 2x2 para  los estudios de  bioequiva lencia es FAL SA?:     1=> Cada individuo es s u propio contro l.  2=> Elimina la variab ilidad  interin dividual.   3=> Cada individuo recibe varias veces cada una de las  formulacio nes est udiad as.  4=> No estu dia la variab ilidad  intraindiv idual.   
2020,98,4,98. El acla ramiento plas mático es un pará metro  farma- cocinético  que re lacio na:    1=> La velocidad de eliminació n del fármaco con su  semivida plasmática.   2=> La concentració n plasmática  del fármaco con el  área  bajo  la curv a de niveles plasmático s vs tiem- po.  3=> La constante de velocidad de eliminación con el  área  bajo  la curv a de niveles plasmático s vs tiem- po.  4=> La velocidad de eliminació n del fármaco con su  concentració n plasmática al mismo tiempo.                   
2020,99,4, 99. ¿Qué part e de la gráfica de concentra ción plas máti- ca vs tiempo utiliza ría para  calcular la biodisponibi- lidad en magnitud  (F) tras la administración oral de  una do sis única de un medic amento ?:    1=> La concentraci ón máxima (Cmax).  2=> La concentració n en estado  de equilibrio  diná mico  (Css).  3=> La pendie nte de la fase d e eli minació n.  4=> La integral d e la curva (área  bajo la curva).    
2020,100,2,"100. En el ensay o de disolución de formas farmacéutica s  sólidas orales de liber ació n retarda da descrito  en la  Rea l Farmacopea Españo la, ¿cuá l es la duració n de  la etapa á cida ?:    1=> Una h ora.  2=> Dos horas.  3=> Tres hor as.  4=> No se encue ntra espec ificad o.   "
2020,101,3,101=> El mecanismo por el que la glico prot eína P loca liza- da en la membrana  de los enterocitos interv iene en el  proce so de incorpo ración al organis mo de un fárma- co administra do po r vía oral consiste en:    1=> Absorción por difusió n acti va.  2=> Absorción por difusió n facilitada.  3=> Secrec ión activa.   4=> Transpo rte por  pares iónicos.    
2020,102,0,"102=> Los fá rmacos con valor de pKa  superior a 9:    1=> Se reabsorben mayoritaria mente en los túbulos   renales.   2=> Su grado de reabsorción en los túbulos renale s  depende del pH de la orina, siendo mayor cuanto   más ácid a es é sta.  3=> Su grado de reabsorción en los túbulos renale s  depende del pH de la orina, siendo mayor cuanto   menos ácid a es é sta.  4=> No se r eabsorb en en  los túbulos renales.    "
2020,103,2,"103=> Si al administra r por vía oral dos medica mentos que  contienen el mismo fármaco se obtie nen distinto s  valores de concent ración plasmática máxima (C max)  con el mismo tmax, ¿a qué es debido? :    1=> El valor de Cmax ha de ser igual con los dos medi- camentos.  2=> La fracción de fármaco que se absorb e es diferente   para cada medicamento.  3=> La velocid ad de absorció n del fármaco es diferente   para cada medicamento.  4=> La semivida plasmática  es diferente para cada me- dica mento.                "
2020,104,1, 104=> ¿Qué función lleva n a cabo las aminoa cil t-AR N  sinteta sas?:     1=> Intervie nen en la sí ntesis de proteínas.   2=> Están  implicad as en la síntesis del ARN de transf e- rencia.   3=> Llevan a cab o la síntesi s de aminoác idos.  4=> No presentan  espec ificidad  para los amin oácidos.   
2020,105,4,"105. ¿Cuá l de las siguientes moléculas tiene una energ ía  libre está ndar de hidrólisi s grande y nega tiva que  supera en v alor absoluto  a la del ATP?:     1=> Glucosa 6-fosfato.  2=> Fructosa 6 -fosfato.  3=> Glicer ol 3-fosfato.  4=> 1,3-Bisfosfoglicerato .   "
2020,106,1,"106. En el cálculo del rendimiento de ATP en la oxidació n  completa de la gluco sa, uno de los siguientes núme- ros de moléc ulas de A TP fin al es FALSO:     1=> Glucólisis: 3 o  5 ATP.  2=> Oxidació n de 2 piruvatos: 5 ATP .  3=> Oxidació n de 2 acetil -CoA en el ciclo  del ácid o  cítrico : 20 ATP.  4=> Rendimiento total por glu cosa: 30 o 32 ATP.   "
2020,107,2,107. Uno de los siguie ntes agentes NO interf iere con la  transferencia  elect rónica o la fotofosfo rilaci ón:    1=> Cianuro.   2=> CO 2  3=> Olig omicina.  4=> Termogen ina.   
2020,108,4,"108. Los elemento s de respuesta a hormonas estero ideas   (hormone response elements , HREs) son  ______ ________, que cuando  se unen  ______ __________ alteran la expresión génica  a  nivel de la transcripción:     1=> Secue ncias de intrones; al receptor hormonal acti- vado.  2=> Proteínas nu clear es; a la hor mona.   3=> Secue ncias de ARN;  al complejo hormona- receptor.  4=> Secue ncias de ADN;  al complejo hormona- receptor.   "
2020,109,3,109. El glicer ol-3-fosfato  necesario para  la biosíntesis  de  triacilglicér idos en el tejido adipo so se consigue me- diante:     1=> La fosforilació n de glicero l a glicero l-3-fosfato por  la enzi ma glicero l quinasa.  2=> La beta-o xidac ión de los ác idos graso s.  3=> La reducció n de la dihidroxia ceto na fosfato origi- nada a partir de la glucosa.  4=> La degrad ació n de cuerp os ce tónicos.        
2020,110,4," 110. Dura nte el ayuno prolo ngado (inanició n), señale la  opció n INCORR ECTA:     1=> Se activa  la movilizac ión de triglicérido s en el  tejido adiposo.  2=> Se activa la gluconeogénesis hep ática.   3=> Se activa la glucogenóli sis.  4=> Se in hibe la síntesis de cuerp os ce tónicos.    "
2020,111,2,111=> Señale la afirmació n co rrec ta:    1=> El cerebro pued e realizar glucó lisis y gluconeogé- nesis.  2=> El hígado pued e realizar síntesis de glucógeno y  gluconeogénesis.  3=> El músculo pued e realizar síntesis de glucógeno y  gluconeogénesis.  4=> El cerebro pued e utilizar los ácid os graso s del  torrente circulator io como combustible ener gético .   
2020,112,1,112=> La deficiencia  de carbamoil-fosfa to sinteta sa conlle- va una inhibición del cic lo de:    1=> La urea.   2=> De Co ri.  3=> De gl ucosa-alanina.  4=> De lo s ácid os tr icarboxílicos.    
2020,113,2,"113=> En el metabolis mo del g lucóg eno:     1=> El aumento en la concentraci ón de AMPc citosó li- co  actúa sobre el glucógeno de forma recíproca,  activa ndo su síntesis e inhibiendo su degrad ació n.  2=> La adrenali na en el músculo y el glucagón en el  hígado activan la ca scada de señales q ue conduce n,  finalmente, a la activació n de la glucógeno fosfori- lasa y la d egrad ació n del gl ucógeno.   3=> La glucó geno sintasa y la glucógeno fosforilasa se  activa n por fosforilació n covalente reversible.   4=> La insulina produce la inhibición de la glucógeno  sintasa quinasa, y con ello estimula la degrad ació n  del glucógeno hepático , pero no del muscu lar.   "
2020,114,4,"114=> La presencia del antibió tico anti micina A, un inhi bi- dor del complejo  ubiqui nona :citocromo c óxidore - ducta sa de la cadena de transporte elect rónico mito- condrial,  pro duce:     1=> Un aumento en el flujo de protones hacia la matriz   mitoco ndrial.  2=> La inhibició n de la oxidac ión del succina to, pero   no del NADH + H+.  3=> El bloqueo  del flujo de protones a través de la  subunidad  Fo de la A TP sintasa.  4=> Que los transpor tadores electró nicos anterior es a la  acció n de la antimicina qued en reducidos, mientras  que los posterior es al bloqueo permanezca n oxida- dos.           "
2020,115,2," 115. En la biosíntesi s hepát ica de palmitato en mamíferos:    1=> Se consumen  las siguiente s moléculas: 7 malonil- CoA  + 1 acetil -CoA + 7 ATP + 14 FADH 2  2=> La etap a limitante de la ruta está catalizad a por la  acetil Co -A carboxilasa dependiente d e biotina.   3=> Duran te la acció n de la ácido graso  sintasa, los  intermediarios formados permanecen covalentemente unidos al grupo  sulfhidrilo de la coenzima  A.  4=> Tienen  lugar dos reaccio nes de reducción, catalizadas respectiva mente por la acil-CoA deshidrogenasa y la L-3-hidroxiacil-CoA deshidrogenasa.    "
2020,116,4,"116. En la biosí ntesi s del colester ol y de los cuerpo s cetó- nicos acetoacetato y beta -hidroxib utira to, se puede   afirmar que:     1=> Son rutas que se activan cuando las concentracio - nes de acetil-CoA son bajas.  2=> En ambas rutas participa la enzi ma hidroximetil- glutar il-Co A (HM G-CoA) reductasa.   3=> Las enzimas que participan en la ceto génesis y en  la co lestero génesis se lo caliza n en el cito sol.  4=> Se lleva a cabo la formació n de hidroximetilglu- taril- CoA  (HM G-CoA) en el citosol durante la bio- síntesis de colestero l y en las mitoco ndrias dura nte  la sín tesis de cuerp os ce tónico s.   "
2020,117,4,117. El marco de lect ura abiert o de un  gen es:     1=> La sec uencia del promotor proximal.  2=> El lug ar de inicio de la transcrip ción.  3=> La sec uencia de intrones.   4=> La secuencia de ADN comprendida entre un codón  de iniciació n y otro de ter minación.   
2020,118,2,118. Los vec tores de clo nació n co n mayor capacida d son:     1=> Plásmidos.  2=> Cromosomas artific iales d e levadura (YACs).  3=> Cósmidos.  4=> Cromosomas artific iales d e bacter ia (BACs).   
2020,119,1,119. La PCR (reacción en cadena de la polimerasa) se  puede defin ir co mo:    1=> Técnica de amplific ació n in vitro de secuencias de  ADN esp ecíficas.   2=> Méto do de clonació n de ADN en un siste ma celu- lar.  3=> Técnica de amplificació n mediad a por enzim as de  restricc ión.  4=> Méto do de sín tesis  de oligonucleó tidos.   
2020,120,2,120. El desenrolla miento  y el superenrollamiento del  ADN están contro lados por las enzimas:    1=> Helicasas.   2=> Topoisomerasa s.  3=> ADN ligasas  4=> Telomerasas.   
2020,121,1," 121=> En cuanto  a la repa ració n del ADN por escisión de  bases, ¿qué af irmación e s cierta?:    1=> Se ge neran sit ios ap urínicos o apirimidínicos.   2=> Particip an las en zimas ADN fotoliasas.   3=> Requiere luz az ul.  4=> Particip an dím eros de timina.   "
2020,122,1,"122=> Con respecto  a la heter ocro mat ina, ¿qué afirmación  es FALSA?:     1=> Es transcripcio nalmente ac tiva.  2=> La transcrip ción de un gen eucariótico  está fuerte- mente reprimida cuando su ADN está condensado   en la hetero cromatina.  3=> Está asociad a a los ce ntrómeros.  4=> Se encuentra en un estado  más condensado  que el  resto de la cr omatina.   "
2020,123,3,123=> Entre las siguie ntes causas  posibles de hiperca lcemia  NO se encuentra :    1=> Hiper paratiro idism o primario.  2=> Cáncer.  3=> Pancreatitis ag uda.  4=> Exceso d e vita mina D.    
2020,124,3,124=> ¿Cuá l de los siguientes pará metro s analítico s NO  interv iene en el cálculo del h iato anió nico? :    1=> Sodio.  2=> Bicarbonato.  3=> Lactato .  4=> Cloruro .   
2020,125,1,"125. Respecto  a las complicacio nes agudas de la diabetes  mellitus (cetoacido sis diabéti ca y coma hipero smolar  no ce tósico)  indiqu e la respu esta  FALSA:     1=> El coma hiperosmolar no cetó sico es la complicación aguda más frecuente en los diabéticos tipo 1  2=> Uno de los factores desenca denantes en las dos  puede ser  una infección.  3=> En el coma hiperosmolar no cetósico la producción de insulin a evita la cetosis.  4=> En la cetoacidosis diabética se produce un incremento de la concentración de NADH, con lo que  se favorece la producción de beta-hidroxibutirato.    "
2020,126,2,126. ¿Cuá l de las siguientes apolipo prot eínas activa la  lecitina  colestero l acetiltra nsfera sa (LCAT)?:     1=> Apo B100.  2=> Apo AI.  3=> Apo E.  4=> Apo CII.    
2020,127,1,127. ¿Cuá l de las siguie ntes prot eínas plas máticas es útil  como marcador nutricio nal a corto plazo ?:    1=> Prealbúm ina.  2=> Hap toglob ulina.  3=> Albúmin a.  4=> Beta2  microglobulina
2020,128,2,  128. ¿Cuá l NO es una consec uencia  metabólica  de las  deficiencia s de la beta  oxida ción mitocondrial de los  ácido s gra sos?:    1=> Menor capacid ad de obtener energía.   2=> Hiper ceto nemia.  3=> Hiper amonie mia.  4=> Hipo glucemia.   
2020,129,1,"129. Para conseg uir la máxima capacida d amortigua dora   en un tampón, prepara do por mezcla  de una base y  un ácido  a la misma concen tración en la propo rció n  adecua da de ambos, el pK a del á cido deberá  ser:    1=> ± 1 unidad  del valor  de pH deseado.  2=> ± 2 unidad es del valor  de pH desead o.  3=> ± 3 unidad es del valor  de pH desead o.  4=> ± 4 unidad es del valor  de pH desead o.   "
2020,130,4,"130. La capacida d de un método analítico  de no experi- mentar alteraciones cuando varían liger amente las  condiciones experi menta les en las que se desarro lla,  se co noce  como:    1=> Exactit ud.  2=> Precisión .  3=> Selectiv idad .  4=> Rob ustez.    "
2020,131,1,"131=> En las valora ciones redo x, si se utiliza  un indicador  visual para  la detec ción del punto final de la valora- ción, el potencia l normal del indicador deberá  ser  apro ximadamente igua l al:    1=> Potencial del punto de equivalencia de la valora- ción.  2=> Potencial nor mal de la pareja redox d el analito.   3=> Potencial nor mal de la pareja redox d el valor ador.  4=> Potencial normal del diso lvente en el que transcu- rre la reacc ión de valoración.   "
2020,132,4,"132=> En una valora ción complejométrica  en presenc ia de  agente compleja nte auxil iar y a un deter minado  pH,  se cumple que la constante  de formació n condicional   KF’’ es:    1=> Mayor que la constante de formación ab soluta K F.  2=> Mayor que la constante de formació n condicio nal  KF’.  3=> Igual que la constante de formació n condicio nal  KF’.  4=> Menor que la constante de formació n condicio nal  KF’.                     "
2020,133,3," 133=> El pH de una disolución 0,1 M de NaHCO 3 con res- pecto  al de una disolució n 0,01 M  de Na HCO 3:    1=> Es una unidad mayor ya que la concentración de la  sal es 10  veces mayor.  2=> Es una unidad menor ya que la concentración de la  sal es 10  veces mayor.  3=> El pH es igual para ambas disolucione s ya que  depende d e los valores d e las constantes Ka1 y Ka2=>  4=> El pH es igual para ambas disoluciones por tratar se  de sales sód icas.    "
2020,134,3,134=> El coeficient e de difusión (D) de una molécu la en un  líquido  es:    1=> Propo rcional a la vis cosidad  del medio ().  2=> Inversamente proporcional a la temperatura (T ).  3=> Inversamente proporcional al radio hidrodinámico  (r) de la molécula.   4=> Propo rcional al coeficiente de fricció n (f).   
2020,135,4,"135. Para una reacció n cinética  de orden 1, la ecua ción de  Arrheniu s (k= A·e(-Ea/R T)) esta blece que :    1=> El facto r pre-expo nencial (A) defin e la frecuencia   de choq ues ef ectivos.  2=> La energía de activación (Ea) es dependiente de la  temperatura.   3=> La constante cinética (k) dism inuye al aumentar la  temperatura.   4=> La constante cinética (k) dism inuye al aumentar la  energía de activació n (E a).   "
2020,136,2,"136. La ecua ción integ rada de Clausiu s-Cla peyron para   el equili brio líquido -vapor, esta blece que al dismi- nuir la presió n exterior:    1=> La temperatura de vaporizació n aumenta.  2=> La temperatura de vaporizació n disminuye.  3=> La entalpí a de vapo rizació n aumenta.  4=> La entalpí a de vapo rizació n disminuye.    "
2020,137,2,137. La ley de Henry  esta blece que para  una disolució n  diluida  idea l:    1=> La solubilidad  de un gas en una solución es pro- porcional a la co nstante de He nry para ese ga s.  2=> La solubilid ad de un gas en una soluc ión es inver- samente proporcional a la constante de Henry para  ese gas.   3=> Al disminuir la presión parcial del gas aumenta la  solubilidad  en la sol ución.  4=> La constante de Henry no depende de la naturaleza   del gas.   
2020,138,2,"138. Las columnas cromatográficas de sílice químicamen- te modifica da, C18, se utiliza n en  cromatografía de:    1=> Partició n (reparto) en f ase nor mal.  2=> Partició n (reparto) en f ase in versa.  3=> Interca mbio iónico.  4=> Exclusión po r tamaño.   "
2020,139,1, 139. ¿Qué efec to se observ a en el espectro  de absorc ión  UV-Vis al sustituir el agrupamiento -C=C-  presente   en un compuesto por el agrupa miento  conjug ado - C=C-C=C-? :    1=> Desplaza miento bato crómico y efecto  hipercrómi- co.  2=> Desplaza miento bato crómico y efecto  hipocrómi- co.  3=> Desplaza miento hipso crómico y efecto  hipercrómi- co.  4=> Desplaza miento hipso crómico y efecto  hipocrómi- co.   
2020,140,3,140. La concurrencia  de los dos factores que a continua- ción se especifica n produce  un claro aumento  de la  intensi dad de fluore scencia :    1=> La disminución de la viscosid ad de la diso lución y  la ause ncia d e oxíg eno disue lto en el medio.  2=> El aumento de la viscosidad  de la diso lución y la  presen cia d e oxígeno disuel to en el medio.  3=> La disminución de la temperatura de la diso lución  y la ausencia d e oxígeno disue lto en el medio.  4=> El aumento de la temperatura  de la diso lución y la  presen cia d e oxígeno disuel to en el medio.   
2020,141,3,141=> ¿Cuá l de esta s técnicas acopladas es la de elecció n en  la deter minació n cuantit ativa de elemento s metáli- cos?:    1=> Cromatografía de gases - espectro metría de masas  (GC- MS).  2=> Espec trometría de absorci ón infrarr oja - espec tro- metría de masas (IR -MS).   3=> Espec trometría de emisión atómica con fuente de  plasma de acoplamiento inductivo - espec trometría   de masas (ICP -MS).  4=> Espec trometría de absorció n atómica - espectr ome- tría d e masas (E AA-MS).    
2020,142,3,142=> ¿Cuál de los siguientes  detectores es considerado   como un detect or universal e n HPLC?:     1=> Detecto r de inf rarrojo.  2=> Detecto r de flu orescencia.   3=> Detecto r de índice de refracció n.  4=> Detecto r volta mperométrico .   
2020,143,4,"143=> ¿Cuá l de esto s potencia les es direct amente propo r- cional a l log a i, siendo a i la activida d del io n analito ?:    1=> Potencial d e asi metría.   2=> Potencial d e un ión-líquida.  3=> Potencial d e difusión.  4=> Potencial d e superficie.                "
2020,144,1," 144=> En un espectró metro  de masas con analizado r de  iones de tiempo de vuelo , los primeros iones en al- canzar el det ector son:    1=> Los de menor masa.  2=> Los de mayor masa.  3=> Los de mayor carga.  4=> Los de menor carga.   "
2020,145,4,145. ¿Cuá l de las sigu ientes característica s es propia  del  horno  de g rafito como atomizador frente a  la llama?:    1=> No permite el a nálisis de muestras sólidas.   2=> La muestra se co nsume d e modo continuo.  3=> Necesita gra n cant idad de muestra.   4=> Es útil para micromuestras.    
2020,146,3,146. La fluore scencia es un proc eso luminiscente de emi- sión de fotones que se caracteriza  por lleva r a las  moléc ulas a l esta do excita do m ediante  la energ ía:    1=> Propo rcionada por  descar gas eléctricas.   2=> Propo rcionada por  el ca lor.  3=> Propo rcionada por  fotones UV o  visibles.   4=> Generad a en el tr anscurso de una reacc ión q uímica.   
2020,147,2,147. ¿Cuá l de los siguientes síntomas de cardiot oxici dad  NO es co mún tra s una sobre dosis de co caína? :    1=> Infarto de mioca rdio.  2=> Efecto s par asimpaticomiméticos.  3=> Isque mia miocá rdica.  4=> Arritmias.   
2020,148,3,148. ¿Qué tratamiento  se reco mienda para  un pacient e  into xicado po r un in secticid a organofosfo rado?:    1=> Morfina.  2=> Succinilcoli na.  3=> Atropina.   4=> Acetilcolina.   
2020,149,2,"149. El dimetilcic lohexano  tiene  tres isómeros con los  metilo s ocupa ndo las posiciones 1,2-, 1,3- y 1,4- de la  moléc ula. ¿Cuá l de los siguientes isómeros prese nta  una co nformació n sil la más esta ble? :    1=> Cis-1,2 -dimetilciclo hexano.  2=> Trans-1,2 -dimetilcic lohe xano.   3=> Trans-1,3 -dimetilcic lohe xano.   4=> Cis-1,4 -dimetilciclo hexano.   "
2020,150,1,150. ¿Cuá l de las sigu ientes reacciones se emplea para  la  síntesi s de los co mpuestos be ta-hidro xicarbonílico s?:    1=> Reacció n aldólica .  2=> Reacció n de Mic hael.  3=> Reacció n de Clai sen.  4=> Reacció n de Ca nnizzar o.         
2020,151,3," 151=> ¿Cuá l de las moléculas siguientes puede tener  un  estere oisó mero meso? :    1=> 3-Amin o-2-butanol.   2=> Ácido 2,3-dihidro xibuta noico .  3=> 2,3-Butanodio l.  4=> 2,3-Pentan odiol.   "
2020,152,2,152=> La síntes is de Gabriel se emplea para  la prepara ción  de:    1=> Amidas.   2=> Aminas.  3=> Sales de diazo nio.  4=> Aminoácidos.   
2020,153,3,153=> ¿Cuá l de los siguientes es un compuesto funda men- talmente iónico ?:    1=> Dióxido  de carbono (CO 2).  2=> Trifluoruro de boro (BF3).  3=> Fluoruro de calcio (CaF 2).  4=> Cloruro de hidrógeno (HCl).    
2020,154,3,"154=> Si la config uració n elect rónica  del ion Co3+ es  [Ar] 3d6, un complejo octa édrico  de Co3+ en bajo  espín, tendrá  el siguiente número de elect rones des- apareados:     1=> Seis.   2=> Tres.  3=> Ninguno .  4=> Cuatro.   "
2020,155,2,155. Señale la afirmació n co rrec ta:    1=> El radio de un catió n es mayor que el de su átomo  neutro.   2=> El radio de un anió n es mayor que el de su átomo  neutro.   3=> Iones isoelectr ónicos tie nen el mismo radio iónico.   4=> Iones co n la misma carga tie nen el mismo tamaño.   
2020,156,3,156. ¿Cuá l de las siguientes es una moléc ula apolar con  enlace s pola res?:     1=> N2  2=> PF3  3=> BF3  4=> SO   
2020,157,1,"157. Si se combinan  (sola pan) dos orbit ales atómicos s de  dos á tomos di stinto s, se fo rmará:    1=> Un orbital molec ular  (sigma) enlazante  y otro  antie nlazan te.  2=> Un orb ital híbrid o s2=>  3=> Un orbital molecular   (pi) enlazante y otro antie n- lazante.   4=> Un orbital molecu lar  (sigm a) enlazan te y otro no  enlazante.      "
2020,158,1," 158. Con respecto  a una variable alea toria  x caracter ísti- ca de una població n dada  en la que se ha seleccio na- do una  muestra  de n sujet os, se deno mina:     1=> Parám etro: toda medida descr iptiva relac ionada  con la variab le x en la població n.  2=> Estadístico : toda medida descr iptiva relac ionada  con la variab le x en la població n.  3=> Parám etro: toda medida NO descr iptiva relac iona - da con la variab le x en la muestra.   4=> Estadístico : toda medida NO descr iptiva relac io- nada con la variab le x en la muestra.    "
2020,159,4,"159. El valor predictiv o positiv o de una prueba diag nósti- ca de una enfer medad depe nde:    1=> De la sensibilid ad de la prueba, pero no de su es- pecificidad  ni de la prevalenci a de la enfermedad.  2=> De la espec ificidad  de la prueba, pero no de su  sensibilid ad ni de la prevalenc ia de la enfermedad.  3=> De la sensibilidad  y espec ificidad de la prueba,  pero no de la prevalen cia d e la enfermedad.   4=> Tanto de la sensibilid ad y especificidad  de la prue- ba como de la prevalencia d e la enfermedad.   "
2020,160,2,160. La naci onalidad de los pacientes incluidos  en un  ensay o clínico es una v aria ble:    1=> Categ órica b inaria.   2=> Categ órica co n más de 2 categ orías.  3=> Categ órica o rdenada.   4=> Cuantitativa discreta.    
2020,161,4,161=> El valor α (alfa) en un interv alo de predicció n de una  propo rció n indica la  pro babilidad de:     1=> Conte ner la proporció n de la població n π (pi).  2=> Conte ner las pr oporciones m uestra les p.   3=> No contener la proporción d e la població n π (pi).  4=> No contener las p roporciones m uestrales p .   
2020,162,2,162=> ¿Cuá l es el perio do de validez  de la primera auto ri- zación de un medica mento?:    1=> 3 años.  2=> 5 años.  3=> 10 años.   4=> Indefi nido.   
2020,163,2,"163=> El órgano permanente de comunicació n e info rma- ción de los distintos Serv icios de Salud, tanto entre   ellos co mo con la Administració n esta tal, es:    1=> El P lan Integ ral de Salud.  2=> El Con sejo Interterr itorial del Sistema Nacio nal de  Salu d.  3=> La Age ncia de Calidad  del Sistema Nacio nal de  Salu d.  4=> El Instituto d e Información Sa nitaria.          "
2020,164,2," 164=> El código  TSI 001 se aplica, en las recetas oficia les  del Siste ma Nacional de Salu d:    1=> Para los usuarios con aportació n reducida de un  10%.  2=> Para los us uarios exe ntos d e aportació n.  3=> Para los us uarios con aportació n de un  40%.  4=> Para las recetas de medicamentos y productos sani- tario s no financiados.   "
