Año,Num Q,RC,Enunciado
2023,82,2,"82=> Paciente con insomnio que no responde a las  medidas de higiene y otros métodos conductua- les. Tiene un patrón de  sueño caracterizado por  una latenci a de inicio la rga, sin experimentar  ansiedad durante el día. ¿Cuál de los siguientes  fármacos está más indic ado para su tr atamien- to?:    1=> Lorazepam.  2=> Triazolam.  3=> Flurazepam.  4=> Clorazepat o.             "
2023,83,3,"83=> Señale la respuesta INCORRECT A en relación  con el cas o de un p aciente diagnosticado de  meningoence falitis cript ococócica sin inmuno- depresión concomitan te, que presenta c efalea,  fiebre, le targo, déficit sensorial y de memoria,  paresia de pares cr aneales, deficienci a visual y  signos meníngeos de varias semanas de  evolu- ción:    1=> El tratamiento de  inducción consiste en   la combinación de anfotericina B lipo- somal y flucitosina debido a la sin ergia  de los fármacos.  2=> La penetración de flucitosina en el lí- quido cefalorraquídeo produce un des- censo rápido de la carga de criptococos.  3=> El efecto adverso principal de la flucito- sina es la toxicidad renal y los de la an- fotericina B li posomal son la supresión  de la médula ósea y la toxicidad hepáti- ca.  4=> La prevención de la e nfermedad cripto- cócica consiste en la admi nistración de  fluconazol oral en los pacientes de alto  riesgo.   "
2023,84,2,84=> Señale cuál de las siguientes asociaciones es  INCORRECTA:    1=> Ácido zoledrónico-tratamien to de la hi- percalcemia t umoral.  2=> Furosemida-tratamiento de la hipocalce- mia.  3=> Denosumab-inhibición del ligando de  RANK (RANK-L).  4=> Paricalcito l-tratamien to del hiperparati- roidismo secundario.   
2023,85,2,85. Indique la re lación correcta fárm aco – meca- nismo de acci ón:    1=> Everólimus – inhibidor de la calcineurina.  2=> Tacrólimus – inhibidor de la calcineurina.  3=> Ciclosporina – inhibidor de la mTOR.  4=> Azatioprina – inhibidor de la mTOR.   
2023,86,3,86. ¿Cuál de los siguientes fármacos para el trata- miento de e sclerosis múlt iple es un modula dor  del receptor de la esfingosina-1-fosfato?:    1=> Teriflunomida.  2=> Dimetilfu marato.  3=> Siponimod.  4=> Alemtuzumab.   
2023,87,2,87. ¿Cuál de l os siguiente s fármacos puede produ- cir efectos teratógenos en el feto y tiene un plan  de prevención de embarazo?:    1=> Ácido fólico.  2=> Acido valproico.  3=> Colecalciferol.  4=> Levotiroxina.   
2023,88,2," 88. Con respecto a l a inmunoterapia, indique la  respuesta corr ecta:    1=> Los anticuerpos monoclonales bloqueadores  de CTLA-4, PD-1 o PD-L1 se usan para dis- minuir la respuesta in munitaria.  2=> Ipilimumab es un anticuerpo monoclonal  IgG1 humano que se une a CTLA-4 y fue el  primer inhibidor del punto de verificaci ón  inmunitaria aprobado en España para el tra- tamiento del cáncer.  3=> Nivolumab es un anticuerpo monoclonal  IgG4 humano qu e se une a la proteína  CDK4/6, fa voreciendo el aumento de la res- puesta inmunitaria.  4=> Los efectos adversos de la inmunoterapia se  tratan de la misma manera que los de la qui- mioterapia convenci onal.   "
2023,89,1,"89. ¿Qué tratamiento sería más indicado pre scribir  a un paciente diagnosticado de asma grave no  controlado con gluc ocorticoides inha lados  (GCI) a dosis altas + agonista adrenérgico de  acción lar ga (LABA) +  montelukast, que ade- más tiene der matitis atópica refractaria?:    1=> Dupilumab, ya que también tiene la in- dicación e n ficha técnica para el tratamie nto  de la dermatitis atópica.  2=> Reslizumab, ya que también tiene la in- dicación e n ficha técnica para el tratamie nto  de la dermatitis atópica.  3=> Bevacizumab, ya que también tiene la  indicación e n ficha técnica pa ra el tratamient o  de la dermatitis atópica.  4=> Ocrelizumab, por su buen perfil de se- guridad en pacientes con dermatitis ató pica.   "
2023,90,3,"90. Una paciente fumadora de 70 años padece pso- riasis en placas de c arácter moder ado-grave.   Ha fracasado el tratamiento con ciclosporina,  metotrexato y PUVA. Simultáneamente es  diagnosticada de tuberculosis pulm onar. ¿Cuál  de las siguie ntes opciones de tratamiento e s  correcta?:    1=> Deberá iniciar inmed iatamente trata- miento con un fármaco inhibidor de la  quinasa janus (JAK) debido a su mejor  perfil de seguridad.  2=> Deberá iniciar inmed iatamente trata- miento con certolizumab ya que es el   único anti-TNF que no está contraindi- cado en cas o de tuberculosis activa.  3=> Deberá realizar primero trata miento para  la tuberculosis y luego iniciar tratamien - to para la psoriasis con un fármaco bio- lógico, por ejemplo, adalimumab.  4=> Deberá realizar profilaxis antitubercu- losa con isoniazida + rifampicina antes  de iniciar un tratamiento biológico.           "
2023,91,3,"91=> Con relación al tratamiento de la enfermedad  por el VIH, indique l a asociación INCORREC- TA:    1=> Bictegravir – inhibidor de la integrasa.  2=> Lamivudina – inhibidor de la transcrip- tasa inversa.  3=> Cabotegravir – inhibidor de la proteasa.  4=> Lopinavir – inhibidor de la proteasa.   "
2023,92,3,"92=> ¿Qué tratamiento es taría indicado presc ribir a  una paciente de 45 años diagnosticada de colitis  ulcerosa, sin otras patologías de interés, que no   está controlada con mesalazina y azatioprina?:    1=> Galcanezumab.  2=> Benralizumab.  3=> Infliximab.  4=> Ranibizumab.   "
2023,93,3,"93=> En el contexto de un paciente esplenec tomizado,  solicitan al servicio de Farmacia la dispensación  de vacunas de bacteri as encapsuladas com o  prevención de infecciones  a las que estos  pacientes s on especialmente  sensibles. ¿Cuál de   las siguientes  vacunas NO dispensaría?:    1=> Vacuna antineumocócica.  2=> Vacuna antimeningoc ócica.  3=> Vacuna frente a Bordetella pertussis.  4=> Vacuna frente  a Haemophylus influenzae  tipo B.   "
2023,94,1,94=> Indique l a relación I NCORRECT A entre  fármaco – utilidad terapéutica:    1=> Suplement os de sulfato de cobre  -  enfermedad de Wilson.  2=> Deferoxamina - intoxicación por hierro.  3=> Vitamina B1 - alcoholismo crónico.  4=> Vitamina B12 - anemia megal oblástica.   
2023,95,4,95. ¿Cuál de los siguientes fármacos NO es un  agente modificador de lípidos empleado para el  tratamiento  de la dislipemia? :    1=> Alirocumab.  2=> Inclisirán.  3=> Evolocumab.  4=> Ácido obeticólico.   
2023,96,2,"96. Indique l a respuesta FALSA sobre Ad o- trastuzumab emtansina:     1=> Es un anticuerpo conjugado.  2=> Su diana de acción es Trop-2=>  3=> Uno de los posibles efectos adversos es  la disfunci ón cardiaca.  4=> DM1, el componente citotóxico de tras- tuzumab emtansina, se une a tubulina,  provocando la detención del ciclo celu- lar en la fase G2 /M.     "
2023,97,3, 97. Indique l a respuesta verdadera sobre emicizu- mab:    1=> Es un anticue rpo monoclonal biespecífi - co contra el factor VII y VIII.  2=> Reemplaza la actividad del fa ctor VII.  3=> Está indicado en profilaxis de rutina de  los episodios de sangrado en pacientes  con hemofilia A.  4=> La vía de administración de elección es   la intramuscular.   
2023,99,4,"99. En relación al mecanism o de transporte de   fármacos denominado difusión pasiva, ¿cuál de  las siguientes  afirmaciones es correcta?:    1=> Se realiza mediante una proteína trans - portadora con consumo de energía.  2=> La fracción ionizada de los fármacos es  la que atraviesa membranas con mayor  facilidad.  3=> Se produce en contra de gradiente de  concentración del fármaco.  4=> Es el principal mecanismo de absorción  de fármac os y sigue la ley de Fick.   "
2023,100,3,"100. De las siguientes afi rmaciones, ¿cuál car acteriza  a la Kd (constante de disociación de un fármaco  por su diana) ?:    1=> Se corresponde con un valor de concen- tración del fármaco en estudio, que ocu- pa más de la mitad de los receptores.  2=> Su valor depende del efecto que produz- ca el fármac o sobre su diana.  3=> Su valor será menor cuanto mayor sea la  afinidad del fármaco  por el receptor.  4=> Su valor es independiente de la pendien- te según la represe ntación grá fica de  Scatchard.   "
2023,101,3,101=> ¿Cuál de las siguientes dianas farmacológicas  pertenece  al grupo de receptores c atalíticos o  con actividad enzimátic a intrínseca?:    1=> El receptor muscarínico pa ra acetilcolina.  2=> El receptor de GABA tipo A (GABA A).  3=> El receptor de insulina.  4=> Los receptores de esteroides.     
2023,102,2,"102=> ¿Qué característica cum plen los rec eptores  acoplados a proteínas G?:    1=> Poseen actividad ATPasa intrínseca.  2=> Poseen residuos de serina y treonina,  susceptibles de ser fosforilados, proceso  esencial e n la señalización celular que  median.  3=> Están formados por cuatro subunidades:  alfa, beta, gamma y zeta.  4=> Actúan como receptores intracelulares  para hormonas.   "
2023,103,2,"103=> En relación con la glucoproteína P (P-gp), ¿cuál  de las siguientes opciones  es correcta?:    1=> La P-gp es uno de los principales meca- nismos de introducción de xenobióticos  en el sistema  nervioso central.  2=> La P-gp se e ncuentra sobreexpresada en  algunas cél ulas neoplásicas.  3=> La regulación a la baja de la expresión de   esta proteína es responsable de la resis- tencia a algun os antitumorales.  4=> Los polimorfismos genéticos de la P-gp  que le confieren  baja actividad dan lugar a  una reducción de la absorción de algunos  fármacos, como la digoxina.   "
2023,104,1,"104=> En relación con la carbamazepina, señale la  opción INCORRECTA:    1=> Los metabolizadores rápidos, portadores  de algunos polimorfismos genéticos del  CYP2D6, presentan mayor riesgo de reac- ciones adversas al fármaco.  2=> Los portadores de algunos polimorfismos  genéticos del antígeno leucocitario HLA- B presentan un riesgo aumentado de reac- ciones dermatológicas severas cuando son  tratados con este fármaco.  3=> Es un inductor del CYP3A4 .  4=> La semivida plasmática de la carba- mazepina disminuye paulatinamente du- rante las etap as iniciales del tratamien to.   "
2023,105,1,"105. En un sis tema determinado, dos fármacos, A y  B, poseen afinidad por un mismo rece ptor y  actúan de forma simultánea. Si la eficacia in- trínseca de B  es menor que la de A, entonces:    1=> B es antagonista competitivo de A.  2=> A es antagonista no competitivo de B.  3=> B es antagonista no competitivo de A.  4=> A es antagonista funcional de B.   "
2023,106,1,106. ¿Cuál de los siguientes es un medicamento con  mecanism o de acción agonis ta α1-adrenér gico?:    1=> Oximetaz olina.  2=> Isoproterenol.  3=> Salbutamol.  4=> Dobutamina.   
2023,107,2," 107. En relaci ón con los efectos hemodinámicos de  los antagonistas de canales de calcio, seleccio ne  la opción corr ecta:    1=> El verapamilo es un vasodilatador más  potente que las dihidropiridinas.  2=> Todos los antagonistas de canales de cal- cio disminuyen la resistencia vascular co- ronaria.  3=> Las dihidropiridinas producen un efecto  directo inotrópico negativo a concentra- ciones más ba jas de las que  se necesita n  para reducir la resistencia a rteriolar.  4=> Los antagonistas de canale s de calcio  disminuyen de forma ind irecta la activ i- dad simpática.   "
2023,108,2,"108. ¿Cuál de los siguientes fármacos se une a un  sitio de uni ón específico en el complejo macro- molecular  del receptor GABA A, distinto del  usado por  el neurotr ansmisor GAB A para ejer- cer su acción?:    1=> Sertralina.   2=> Clorazepat o.  3=> Trazodona.  4=> Citalopram.   "
2023,109,4,"109. En relación con la extracción de principios acti- vos a partir de material vegetal, considerando  las característica s de solubilidad de los mismos,  el empleo del método Soxhlet c onsiste en:    1=> Añadir sobre la droga agua hirviendo y  mantenerla así cierto tiempo.  2=> Realizar una percolación s obre la droga.  3=> Poner la droga en contacto con el disol- vente durante un tiempo prolongado a  temperatura ambiente.  4=> Realizar una  extracción c ontinua con  maceración y percolación.   "
2023,110,3,110. Indique cuál de las siguientes afirmaciones es  cierta:    1=> La vincamina es un diterpeno nitroge- nado con acción antimitótica.  2=> El paclitaxel/taxol se encuentra en la  raíz de Taxus brevifolia.  3=> La efedrina es un alcaloide que carece  de nitrógeno heterocíclico.  4=> La artemisinina es una lactona sesqui- terpénica con propiedades antitusivas.   
2023,111,2,"111=> ¿Cuál de las siguientes afirmaciones sobre Cy- nara scolymus es FALSA?:    1=> Sus principios activos son ácidos fenóli- cos y ácidos orgánicos.  2=> Tiene efecto a ntiemético.  3=> Contiene también  lactonas sesquiterpé- nicas, que le confieren sabor amargo.  4=> Se utilizan extractos acuosos de la hoja  por sus propiedades farmacológicas.     "
2023,112,1,"112=> Si queremos administrar en un paciente intu- bado un medi camento por una sonda transpiló- rica, debemos tener en cuenta que:    1=> Un fármaco qu e precisa un proceso de  descarboxilación en medio ácido para ser  activo podría ver reducida su eficacia.  2=> Los fármacos administra dos de esta ma- nera no sufren efecto de primer paso he- pático, alcanz ando conce ntraciones séri- cas más altas.  3=> Se recomienda administrar medicame ntos  de liberación prolongada triturados para  conseguir un efecto rápido.  4=> La administración de presentaciones muy  osmóticas pue de dar lugar a efectos a d- versos importantes como íleo paralítico.   "
2023,113,1,"113=> Un paciente hematológico comienza profilaxis  antifúngica con posaconazol. ¿Ante cuál de las  siguientes interacciones con otros fármacos que  recibe el paciente deberíam os estar alerta?:    1=> Puede que sea necesario reducir la dosis   de venetoclax ya que posaconazol es un  potente inhibidor de CYP3A4=>  2=> La inducción de UGT1A1 que provoca  posaconazol podría ocasionar la elimin a- ción aumentada de edoxabán.  3=> Utilizando una formu lación intravenosa  de posaconazol, evitaríamos sus interac- ciones farmacocinéticas.  4=> Puede que sea necesario aumentar la dosi s  de posaconazol ya que tacrólimus es un  inductor de CYP2C19.   "
2023,114,2,114=> Elija cuál de las siguientes parejas fármaco- parámetro farma cocinético utiliza ría para rea- lizar una monitorización adecuada del trata- miento:    1=> Amikacina - >80% de tiempo entre dosis  con concentración superior a la concen- tración mínima inhibitoria (CMI).  2=> Vancomicina - área bajo la curva  (AUC)/CM I objetivo e ntre 400-600  mg*h/L.  3=> Ceftazidima/avibactam - c oncentración  pico > de 40 mcg/mL para determinar su  eficacia.  4=> Fosfomicina - concentración valle entre  20-40 mcg/mL para determinar su seguri- dad.                       
2023,115,1," 115. AM va a iniciar tratamiento con capecitabina  para tratar un carcinoma de colon. ¿Cuál de las  siguientes acciones relacionadas con farmaco- genética sería correcta?:    1=> Pedir una determinación de mutaciones  en el gen de la dihidropirimidina deshi- drogenasa (DPD). En caso de demostrarse  una disminución de la actividad de la en- zima, podría recome ndarse comenzar con  una dosis reducida para evitar efectos ad- versos.  2=> Pedir una determinación de mutaciones  en el gen de la DPD. En caso de demos- trarse una disminución de la actividad de  la enzima , podría rec omendarse comenzar  con una dosis superior a la habitual para  mantener la eficacia.  3=> Pedir una determinación de mutaciones  en el gen de la UDP glucuronosiltransfe- rasa 1 A (UGT1A). En caso de demos- trarse una disminución de la actividad de  la enzima , podría rec omendarse comenzar  con una dosis reducida para evitar efectos  adversos.  4=> Pedir una determinación de mutaciones  en el gen de la UGT1A. En caso de de- mostrarse un a disminución de la activ idad  de la enzima, podría recomendarse  co- menzar con una dosis superior a la habi- tual para mantener la eficacia .   "
2023,116,1,"116. Para un fármaco que presenta una tasa de ex- tracción hepática alta (EH > 0,7), ¿qué afirma- ción sería cierta?:    1=> En un paciente  que desarrollase una i nsu- ficiencia cardi aca aguda, s u aclaramiento   hepático se vería reducido significativa- mente.  2=> En un paciente que estuviera malnutrido,  desarrollando hipoalbuminemia, su acla- ramiento hepático se vería reducido signi- ficativamente.  3=> En un paciente que presentase por algún  motivo un aumento del flujo hepático, su  tasa de extracción hepática tamb ién se ve- ría incrementada significativamente.  4=> En un paciente con que tomase rifampici- na (inductor enzimático po tente), desde  hace 3 meses, su aclaramie nto hepático se  vería incrementado significativame nte.   "
2023,117,1,"117. ¿Cuáles son los princip ales parámetros que  tienen influencia en T max (tiempo para al canzar  la concentración máxima de fármaco en plas- ma) tras su administración extravasal?:    1=> Ka (constante de velocidad de absor- ción) y Ke (constante de velocidad de  eliminación).  2=> F (biodisponibilidad), Ka y Ke.  3=> Dosis y F.  4=> Vd (volumen de distribución), dosis y  Ke.   "
2023,118,1,"118. Un fármaco con estructura de antibiótico beta- lactámico como a moxicilina, se absorbe priori- tariamente tr as su administración oral por:    1=> Transporte acti vo.  2=> Difusión por poros.  3=> Endocitosis.  4=> Pares de iones.   "
2023,119,4,119. Se administra un antibiótico mediante infusión  intravenos a a un paciente  de 80 kg. La semivida  plasmática de eliminación del fármaco es de 7  horas y el volumen de distribución rep resenta el  25% del peso corporal. La Css (concentración  de fármaco en el estado de equilibrio diná mico)  es de 10 mcg/mL. ¿Cuál es la dosis de carga a  administrar en bolo para alcanzar dicho nivel?:    1=> 250 mg.  2=> 130 mg.  3=> 300 mg.  4=> 200 mg.   
2023,120,3,"120. En el proceso de absorción de un fármaco pue- de aparecer farmacocinética no lineal en el caso  siguiente :    1=> Elevada s olubilidad del fá rmaco a pa rtir  de la forma de dosificación, que resulta en  un aumento del fármaco disuelto al au- mentar la dosis .  2=> Modificación del vol umen urinario en el  tiempo por efecto de la dosis.  3=> Baja solubilidad del fármaco a p artir de la  forma de dosificación , con disminució n  de la fracción de fármaco disuelta al au- mentar la dosis .  4=> Saturación de los sistemas enzimáticos  responsables del metab olismo del fárma- co al incrementarse la dosis a dministrada.   "
2023,121,4,"121=> ¿Cuál de las siguientes afirmaciones es verda- dera respecto a la farmacocinética del ácido  valproico?:    1=> La principal vía de metabolismo del fár- maco es hepática por mecanismos de oxi- dación a t ravés del citocromo CYP3A4=>  2=> La absorción oral del ácido valproico es  errática por lo que su biodisponibilidad es  menor al 50%.  3=> La asociación con fenob arbital puede au- mentar las concentraciones plasmáticas  del fármaco por lo que aumenta el riesgo  de toxicidad por ácido valproico.  4=> El porcentaje de unión a proteínas plas- máticas de pende de la concentración del   fármaco, alcanzando un porcentaje de  unión de aproximadamente el 90% a con- centraciones plasmáticas mayores de 75  mcg/mL.       "
2023,122,4," 122=> En la siguiente imagen se representa el  perfil  concentración-tiempo de dos difere ntes situa- ciones para un mism o fármaco de administra- ción oral con proceso de absorción y elimina- ción siguie ndo una cinética de orden uno. Sien- do la dosis la misma p ara los dos casos y asu- miendo que ambas situac iones prese ntan el  mismo volum en de distribución (Vd) y biodis- ponibilidad (F), ¿qué parámetros fa rmacociné- ticos son similares en  los dos casos?:        1=> Tiempo hasta alcanzar la concentración  max (T max) y concentración máxima  (Cmax).  2=> Tiempo hasta alcanzar la concentración  max (T max) y constante de absorción (Ka).  3=> Constante de absorción (Ka) y semivida  de eliminación (t1/2).  4=> Semivida de eliminación (t1/2) y área bajo  la curva (AUC).   "
2023,123,4,"123=> En cuanto a la degradación de los esqueletos  carbonados de los aminoácidos, es cierto que:    1=> La treonina  es un ejemplo de aminoácido  exclusivamente cetogénico.  2=> El tetrah idrofolato y la S- adenosilmetionina son dos de los más im- portantes cofactores de enzimas que pa rti- cipan en la transferencia de grupos amino.  3=> Los aminoácidos que provienen de la de- gradación de proteínas y acaban produ- ciendo fumara to, se consideran cetogéni- cos.  4=> En condiciones de ayuno, la leucina con- tribuye de manera importante a la cetosis.   "
2023,124,2,"124=> MLS es una paciente que requiere del uso de   nutrición pa renteral domicilia ria por presentar  un síndrome de intestin o corto postquirúrgico.  ¿Qué elemento NO espe raría añadir a su nutri- ción parenter al, si no se conociesen m ás datos  de la paciente?:    1=> Calcio.  2=> Bromo.  3=> Zinc.  4=> Magnesio.           "
2023,125,4,125. Señale la afirmación c orrecta con res pecto a la  ruta de las pentosas-fosfato:    1=> En la fase oxidativa se produ ce la conver- sión de glucosa 6-P a ribulosa 5-P con ob- tención de 4 moléculas de NADPH.  2=> La primera reacción de la fase no ox idati- va consiste en la oxidación de glucosa 6-P  a 6-fosfogluc onolactona.  3=> La enzima glucosa 6-fosfato deshidroge- nasa cataliza la conversión de glucosa 6-P  a 6-fosfogluconolactona. Los individuos  con déficit de esta enzima t ienen mayor  susceptibilidad de infecci ón por Plasmo- dium falciparum.  4=> La primera reacción de la fase no ox idati- va consiste e n una reacción de e pimeriza- ción.   
2023,126,0,"126. Señale la respuesta correcta en rel ación con las  siguientes patologías relacionadas con los pro- teoglucan os:    1=> El síndrome de Hunter y el síndrome de  Scheie son debidos al déficit de α-1- iduronidasa , aunque el primero es más  grave que el segundo.  2=> Las trad icionalmen te conocidas como  mucopolisacari dosis, son enfermedades  producidas por el déficit de enzimas de  síntesis de proteoglucanos.  3=> Las patologías que cursan con depósitos  de proteogluca nos afectan al  crecimiento   normal del paciente, pero no alteran su  desarrollo cognitivo.  4=> El síndrome de Hunter está causado por  un déficit en una sulfatasa que degrada el  ácido hialurónico, hacie ndo que este se   acumule e n exceso en diferentes tejidos.   "
2023,127,3,"127. Las rutas de la glucólisis y de la gluconeogénesis  resultan ese nciales para el correc to funciona- miento del cuerpo humano. En relación a ellas,  señale la opción verdadera:    1=> De las 10  reacciones que tienen lugar en  la glucólisis, 5 son comunes a la gluco- neogénesis, pero realizándos e en el se nti- do inverso.  2=> La reacción catalizada por la fosfoglicera- to quinasa durante la glucólisis es la pri- mera del proceso que produce poder re- ductor en forma de NADH.  3=> La fosforilación d e la fructosa-6P en la  posición 1 se ve favorecida por la presen- cia de fructosa 2,6-bifosfato.  4=> La glucoquinasa es un tipo de hexoquina- sa muy selectiva para la glucosa que se  encuentra fundamentalme nte en el músc u- lo esquelético para optimizar la obtenci ón  de energía en este.       "
2023,128,3, 128. ¿Cuál de las siguientes enzimas NO esperaría- mos encontrar en un eritr ocito?:    1=> Lactato deshidrogenasa.  2=> Fosfofructocinasa-1=>  3=> Piruvato deshidrogenasa.  4=> Bisfosfoglicerato mutasa.   
2023,129,1,"129. La heparina es un glucosaminoglucano emplea- do habitu almente como anticoagulante. Actúa  uniéndose a divers as proteínas plasmáticas,  incluida la antitrombina III. ¿A cuál de los  siguiente s residuos aminoacídicos es m ás pro- bable que se una la heparina?:    1=> Lisina.  2=> Serina.  3=> Leucina.  4=> Ácido glutámico.   "
2023,130,2,"130. Alan Turing es uno de los personajes históricos  más famosos que ha fallecido por ingesta de  cianuro. ¿Cuál fue  el principal mecanismo que  produjo su muerte?:    1=> Desacoplamiento de la fo sforilación oxi- dativa y el transporte electrónico, de for- ma que se consume O2 pero no se sinteti- za ATP.  2=> Bloqueo de la cadena de transporte de  electrones mitocondrial por inhibición po- tente del complejo IV (citocromo o xida- sa).  3=> Parálisis d el ciclo de Krebs por la inhibi- ción de la succinato deshidrogenasa, im- pidiendo que el succinil-C oA se pueda  convertir en succinato.  4=> Inhibición de la fosforilación oxidativa  por bloqueo irreversible de la subunidad  soluble de la ATP sintasa.   "
2023,131,4,"131=> Un paciente varón acaba de ser diagnosticado  de una gluc ogenosis tipo 1 (enfermedad de Von  Gierke). ¿Cuál de las siguientes afirmaci ones le  parece coherente con respe cto a su diagnósti- co?:    1=> Es bastante probable que su descendencia  presente esta misma pat ología, al estar li- gada al sexo de forma dominante.  2=> Se espera que los niveles de glucemia ba- sal del paciente sean muy elevados por la  hiperactivación de glucógeno fosforilasa  que presenta.  3=> Aunque prácticamente cual quier órgano  puede verse afectado por esta patología, el  principal defecto ocurre a nivel muscular.  4=> Aunque se llame glucogenosis, la enzima  afectada e n esta patología actúa sobre  unidades aisladas de gl ucosa, en forma de  monosacárido.           "
2023,132,0,"132=> En un adulto sano, sin patologías conocidas,  ¿cuál sería la composición de hemoglobina que  esperaríamos encontr ar?:    1=> HbA (α2 β2) >95%, HbA2 (α2 β2) 2-3%,  HbF ~ 1%.  2=> HbA (α2 β2) >95%, HbF ~ 2-3%, HbA2  (α2 β2) ~ 1%.  3=> HbA (α2 β2) >95%, HbA2 (α2 β2) 2-3%,  Hb Portland II (ζ2 β2) ~ 1%.  4=> HbA (α2 β2) >80%, HbA2 (α2 β2) 20-30%,  Hb Gower I (ζ 2 ε2) ~ 1%.   "
2023,133,3,"133=> La síntesis de ADN se lleva a cabo de forma  semiconser vativa durante l a replicación, y se  caracteriza por:    1=> Llevarse a cabo siempre en dirección 3’  → 5’ tanto en euca riotas como en proca- riotas.  2=> Dar lugar a una molécula de ADN me - diante la rotura de las hebras de origen  que se reordenan de una forma intercalada  de fragmentos nuevos y viejos.  3=> Originar dos moléculas de ADN, cada  una de ellas compuesta de una hebra del  ADN original y de una hebra complemen- taria nueva .  4=> Generar dos moléculas de ADN, donde  cada molécula recién sintetiz ada está for- mada por dos cadenas de novo.   "
2023,134,2,"134=> Los cambios en el ADN codificante causados  por sustituciones no silenciosas, en concreto por  las mutaciones sin sentido:    1=> Producen inserciones o deleciones de uno  o más pare s de bases que modifican en el  marco de lectura de la proteína.  2=> Tiene como efecto la aparición de un co- dón de terminación o de paro y como  consecuencia, se provoca el c ese premat u- ro de la traducción del ARNm y se obtie- ne una proteína acortada, truncada .  3=> No están so metidos a la presión de selec- ción evolutiva ni influyen en la suscepti- bilidad frente a enfermed ades.  4=> Producen un codón nuevo que codifica un  aminoácido diferente y alteran la secuen- cia de aminoácidos en la proteína.                             "
2023,135,1," 135. El proces o de cor te y empalme (splicing) del  ARN es un proceso:    1=> Post-transcripcional de maduración del  ARN transcrito primario del cual elimi- nan intrones.  2=> Que tiene lugar en los extremos 5' de la  cadena de ARN, pero no en los extremos  3'.  3=> En el que los exones del transcrito prima- rio son eliminados de  forma secuencial y  los intrones sit uados a ca da lado de los si- tios de empalme deben unirse.  4=> Exclusivo del procesamiento del ARN ri- bosómico.   "
2023,136,1,136. En el análisis molecular de hibrida ción de los  ácidos nucleicos me diante la técnica de hibrida- ción in situ  fluorescente pue den combinarse:    1=> Cultivo celular y microscopía.  2=> Southern-blot y autorradiografía.  3=> PCR y secuenciación.  4=> RT-PCR y electroforesis.    
2023,137,1,"137. La reparación por la escisión nucleotídica  (NER, nucleotide excision repair) es un meca- nismo que repara daños en el ADN que consiste  en la:    1=> Corrección de  alteraciones que causan  distorsión en la doble hélice, y elimina- ción de diversos daños voluminosos.  2=> Reparación de daños por hidrólisis  (desaminación o pérdida de base), oxida- ción por radicales libres de oxígeno, al- quilación, y derivados no voluminosos.  3=> Corrección de errores cometidos en la re- plicación o errores  que la impiden.  4=> Reparación de la rotura física del ADN  que puede ocurrir por exposición a radia- ción ionizante.   "
2023,138,3,138. ¿Cuál de las siguientes enzima s NO está impli- cada en el pr oceso de modificación del  extremo  5’ del ARN mensajer o eucariótico que ocurre  poco después de iniciarse l a transcripción ?:    1=> Fosfatasa.  2=> Guanililtransferasa.  3=> Topoisomerasa.  4=> Metilasa.   
2023,139,4,"139. El sistema que loca liza emparejamientos inco- rrectos puede identificar cuál de las dos hebras  de ADN es l a parental, en función de:    1=> El contenido en G+C de cada hebra.  2=> La longitud de cada heb ra.  3=> La temperatura de fusión de cada hebra.  4=> El grado de metilación de cada hebra.           "
2023,140,2,"140. La supresión, en ciert os casos, de la expresión  de uno de los dos alelos de un gen en cromoso- mas homólogos (ya sea de la madre o del padre)  es un fenómeno conocido como:    1=> Aneuploidía genómica.  2=> Impronta genómica.  3=> Recombinación genómica.  4=> Silenciamiento génico.   "
2023,141,3,"141=> Una enzima de restricción e s aquella que  puede  reconocer una secue ncia característica de nu- cleótidos dentro de una molécula de ADN. En  relación con esto, señale la respuesta FALSA de  las siguientes  opciones:     1=> Los isoesquizómeros son dos enzimas con  la misma sec uencia de reconocimient o,  aunque puede  que no corten en la misma  posición.  2=> El ADN recombinante se obtiene median- te enzimas de restricción.  3=> El corte de ADN se realiza a través de la  ruptura de l os enlaces fosfodiéster sól o en  la hebra de cadena simple.  4=> Corta el ADN en un pun to en concreto o  sito diana generando extremos romos y  cohesivos.   "
2023,142,3,142=> La utilidad de los valores de referenci a basados  en población de los bi omarcadore s se puede  evaluar determinando:    1=> El valor de discriminante.  2=> El sesgo o inexactitud.  3=> El índice de individualidad bioquímica.  4=> La variabilidad biológica intersujetos.   
2023,143,4,"143=> Para la cuantificación fiable del lactato en  plasma, además de un an ticoagulante, ¿qué otro  aditivo debe estar presente?:    1=> Un gel inerte separador del suero (SST).  2=> Heparina de litio.  3=> Piruvato.  4=> Fluoruro sódico.   "
2023,144,1,144=> ¿Qué prueba permite evaluar la permeabilidad  de la barrer a hematoe ncefálica?:    1=> La relación de concentraciones de la al- búmina en el líquido cefalorraquídeo  frente a la al búmina sé rica.  2=> La detección de ba ndas oligoclonales de   IgG mediante isoelectroenfoque.  3=> La presión hidrostática tras la punción  lumbar.  4=> El índice de IgG.             
2023,145,3, 145. ¿Qué es la fracción delta de la bilirrubina o  biliproteína?:    1=> Es un polímero resultado de enlaces in- termoleculares entre la bilirrubina mono y  diconjugada.  2=> Es la denominación actual de la bilirrubi- na no conjugada.  3=> Es la bilirrubina no conjugada unida a la  albúmina.  4=> Es el precursor in mediato del urobilinó- geno.   
