Año,Num Q,RC,Enunciado
2021,86,2,86. ¿Cuál de los siguientes antipsicóticos tiene indi- cación en el manejo de la agitación y/o agresivi- dad en la enfermedad de Alzheimer?:    1=> Sulpirida.  2=> Risperidona.  3=> Clozapina.  4=> Zuclopentixol.    
2021,87,2,87. ¿Cuál de las siguientes afirmaciones sobre  omeprazol es INCORRECTA?:    1=> Se recomienda tomar en ayunas.  2=> Puede causar hipermagnesemia en tratamien- tos de larga duración.  3=> Puede disminuir la absorción de vitamina  B12=>  4=> La máxima inhibición ácida se consigue a los  3-4 días de tratamiento.    
2021,88,3,88. En pacientes en tratamiento para el control de  la dislipemia es INCORRECTO que:    1=> Los fibratos potencian el efecto de los anti- coagulantes orales.  2=> La combinación de fibr atos y estatinas incre- menta el riesgo de rabdomiólisis.  3=> Las estatinas son el fármaco de elección en el  tratamiento de las dislipemias en embaraza-das.  4=> La combinación de fluconazol y atorvastatina  puede incrementar las concentraciones de  atorvastatina.            
2021,89,1," 89. En un paciente de 51 años con diagnóstico re- ciente de hiperplasia benigna de próstata, ¿cuál de los siguientes grupos de fármacos sería de  elección?:    1=> Antagonistas α-1 adrenérgicos.  2=> Inhibidores de la fosfodiesterasa 5.  3=> Inhibidores de la 17 α-hidroxilasa.  4=> Análogos de prostaglandinas E1=>    "
2021,90,2,90. ¿Cuál de las siguientes afirmaciones sobre anti- epilépticos es verdadera?:    1=> El ácido valproico es un inductor enzimático.  2=> Topiramato se usa en el tratamiento del Sín- drome de Lennox - Gastaut.  3=> Levetiracetam es uno de los antiepilépticos  más teratógenos.  4=> Litio es el fármaco de elección en el trata- miento de las ausencias.   
2021,91,3,91=> Señale de las siguientes asociaciones la que es  INCORRECTA:    1=> Furosemida – hipocalcemia.  2=> Aliskirén – hiperpotasemia.  3=> Captopril – hipopotasemia.  4=> Hidroclorotiazida – hipercalcemia.   
2021,92,3,92=> ¿Cuál de los siguient es emparejamientos entre  marcador molecular y fármaco es INCO- RRECTO?:    1=> Mutación V600 del gen BRAFV – Dabrafe- nib.  2=> Reordenamiento del gen de fusión entre  EML4 y ALK – Crizotinib.  3=> Mutación del gen KRAS – Cetuximab.  4=> Mutación L858R del gen EGFR – Gefitinib.   
2021,93,1,93=> Indique la respuesta INCORRECTA:    1=> La neuropatía periférica es el efecto adverso  más frecuente de irinotecán.  2=> Cisplatino produce ototoxicidad como efecto  adverso.  3=> Paclitaxel es eficaz en cáncer de ovario y en  cáncer de pulmón.  4=>  Leucovorin se utiliza para  reducir la toxicidad  de metotrexato.   
2021,94,4,94=> ¿Cuál de los siguientes agonistas de receptores  dopaminérgicos NO se emplea en el tratamiento del síndrome de piernas inquietas?:    1=> Ropinirol.  2=> Pramipexol.  3=> Rotigotina.  4=> Cabergolina.       
2021,95,1," 95. En relación con las enfermedades cardiovascu- lares, ¿cuál es la opción INCORRECTA?:   1=> La utilización de fármac os que aumentan la  precarga es la opción más adecuada para el tratamiento de la in suficiencia cardiaca.  2=> La hipertensión arterial puede ser causa de  insuficiencia cardiaca.  3=> La cardiopatía isquémica puede ser causa de  arritmias.  4=> La modulación del sistema nervioso simpáti- co y del sistema renina-angiotensina- aldosterona es una opción frecuente para el tratamiento de enfermedades cardiovascula- res.   "
2021,96,2,96. ¿Cuál de los siguientes grupos farmacológicos  se asocia comúnmente a L-DOPA para prevenir  la conversión periférica de dicho fármaco a dopamina?:    1=> Inhibidores de la enzima monoamino oxidasa- A (MAO-A).  2=> Inhibidores de la enzima dopa descarboxilasa  (DDC).  3=> Inhibidores de la catecol-O-metil transferasa  (COMT).  4=> Inhibidores de la enzima monoamino oxidasa- B (MAO-B).   
2021,97,3,97. ¿Cuál de los siguientes antiepilépticos sería de  elección en un paciente que sufre de trastorno  bipolar?:   1=> Fenitoína.  2=> Topiramato.  3=> Lamotrigina.  4=> Pregabalina.   
2021,98,1,98. ¿Cuál de las siguientes opciones respecto a los  nitratos es INCORRECTA?:    1=> Sus efectos son dependientes de la presencia  intacta y funcional del endotelio vascular.  2=> Disminuyen la precarga.  3=> Están indicados en cuadros de angina de pe- cho.  4=> Se unen a receptores con actividad guanililci- clasa.    
2021,99,3,"99. En relación con la unión de fármacos a proteí- nas plasmáticas, señale la opción correcta:    1=> Los fármacos con un alto grado de unión a  proteínas plasmáticas suelen tener volúmenes  aparentes de distribución elevados.  2=> La interacción entre los fármacos y la albú- mina sérica es inespecífica.  3=> La unión de los fármacos a las proteínas  plasmáticas es un proceso saturable.  4=>  La unión de los fármacos a las proteínas  plasmáticas no modifica la velocidad de dis-tribución del fármaco. "
2021,100,0," 100. En relación con los fármacos agonistas, señale  la opción correcta:   1=> Un fármaco con actividad agonista parcial  tiene una eficacia similar a la de un agonista puro.  2=> Un agonista inverso se comporta como un  antagonista cuando está en presencia de un agonista, pero produce por sí mismo un efecto  opuesto al del agonista puro.  3=> Un agonista parcial es menos potente que un  agonista puro.  4=> Los agonistas parciales no reducen la eficacia  de los agonistas puros cuando se administran  simultáneamente.   "
2021,101,4,101=> ¿Qué subtipo de proteínas G regula la actividad  de la fosfolipasa C?:    1=> Proteínas Gs.  2=> Proteínas Gi.  3=> Proteínas Go.  4=> Proteínas Gq.   
2021,102,2,102=> ¿Cuál de los siguientes NO es un efecto caracte- rístico de los fármacos parasimpaticolíticos o  anticolinérgicos utilizados a dosis terapéuticas?:    1=> Disminución del peristaltismo intestinal.  2=> Vasoconstricción.  3=> Disminución de la secreción de saliva.  4=> Midriasis.   
2021,103,1,"103=> La entacapona se utiliza como coadyuvante de  la levodopa en el trat amiento de la enfermedad  de Parkinson porque:   1=> Aumenta la concentración plasmática de le- vodopa.  2=> Es un agonista dopaminérgico.  3=> Es un inhibidor de la dopa descarboxilasa.  4=> Es un IMAO-B, que aumenta la concentra- ción de dopamina en el cerebro.   "
2021,104,4,104=> ¿Cuál de las siguientes opciones es correcta  respecto a los triptanes?:    1=> Bloquean los receptores 5-HT1B y 5-HT1D  de serotonina.  2=> Están indicados en la profilaxis de la migraña.  3=> Solamente se pueden administrar por vía in- tranasal debido a su baja biodisponibilidad  por vía oral.  4=> Están contraindicados en pacientes con en- fermedad cardiovascular.             
2021,105,3, 105. Las fenotiazinas que se utilizan como antieméti- cos tienen el siguiente mecanismo de acción y lugar de acción:    1=> Son antagonistas de los receptores seroto- ninérgicos del tracto gastrointestinal.  2=> Son agonistas dopaminérgicos D2 de la zona  quimiorreceptora gatillo.  3=> Son antagonistas dopaminérgicos de los re- ceptores D2 de la zona quimiorreceptora gati- llo.  4=> Son agonistas parciales de los receptores de  serotonina de la zona quimiorreceptora gati-llo.   
2021,106,1,106. La podofilotoxina es un principio activo de  naturaleza fenólica que se obtiene de las espe- cies del género Podophyllum  y que posee varios  efectos farmacológicos. Entre las aplicaciones terapéuticas más importantes de este compuesto  se encuentra el tratamiento de:    1=> Condilomas acuminados.  2=> Trastornos digestivos.  3=> Alteraciones hepáticas.  4=> Neuralgias post-herpéticas.   
2021,107,2,"107. Indique cuál de las siguientes afirmaciones es  cierta:    1=> La raíz de Ruscus aculeatus  contiene saponó- sidos triterpénicos tetracíclicos.  2=> Los principios activos presentes en la raíz de  Eleuterococcus senticosus  son saponósidos  triterpénicos pentacíclicos.  3=> Aesculus hippocastanum  contiene en su cor- teza mayoritariamente β-aescina, un saponó- sido triterpénico pentacíclico.  4=> Los principios activos de la raíz de Panax  ginseng  son saponinas esteroídicas.   "
2021,108,3,"108. En relación con el harpagofito, indique la res- puesta correcta:    1=> Según se ha comprobado en ensayos clínicos,  la mayor actividad se logra administrando los  principios activos aislados frente a la droga  entera.  2=> La droga la constituye la corteza de Harpa- gophytum procumbens .  3=> Destaca por sus propiedades antiinflamato- rias.  4=> Su principio activo, el harpagósido, es un  secoiridoide.                 "
2021,109,4," 109. En relación con los alcaloides del cornezuelo del  centeno, indique la respuesta correcta:   1=> La nicergolina posee propiedades midriáticas.  2=> Los alcaloides del grupo de la ergotoxina son  los más empleados en terapéutica.  3=> La ergocristina es una amida peptídica que se  emplea en crisis aguda de migraña.  4=> La ergometrina es la amida del ácido lisérgico  y 2-aminopropanol.   "
2021,110,2,110. Indique cuál de las siguientes afirmaciones es  INCORRECTA:   1=> La artemisinina es una lactona sesquiterpéni- ca empleada por su acción antipalúdica.  2=> La capsaicina es un tetraterpeno que se em- plea como colorante.  3=> La camptotecina es un alcaloide quinolínico  con acción antitumoral.  4=> El taxol es un diterpeno con acción antitumo- ral.   
2021,111,4,111=> Indique la veracidad o falsedad de las dos si- guientes afirmaciones: Primera: El tratamiento farmacocinético no  compartimental se aplica a los fármacos con  comportamiento farmacocinético no lineal. Segunda: La constante de Michaelis-Menten de  un fármaco es igual a la mitad de la velocidad  máxima de biotransforma ción de dicho fárma- co:    1=> Ambas afirmaciones son correctas.  2=> La primera afirmación es correcta y la segun- da afirmación es falsa.  3=> La primera afirmación es falsa y la segunda  afirmación es correcta.  4=> Ambas afirmaciones son falsas.   
2021,112,1,"112=> Con relación a los regí menes de dosificación de  fármacos con índice terapéutico alto (y por lo tanto bastante seguros) y con una semivida  corta (entre 20 minutos y 3 horas), su frecuen- cia de administración co n relación a su semivi- da debiera ser:    1=> 3-6 veces su semivida.  2=> 2 veces su semivida.  3=> 1 semivida.  4=> <1 semivida.   "
2021,113,4,113=> ¿En cuál de las siguientes vías de administra- ción parenteral de fármacos existe fase de ab- sorción?:    1=> Intravenosa.  2=> Intraarterial.  3=> Intracardiaca.  4=> Intramuscular.     
2021,114,1, 114=> ¿Cuál de estas afirma ciones sobre la adminis- tración de fármacos por vía pulmonar es cier-ta?:    1=> La profundidad de penetración de las partícu- las administradas es inversamente proporcio- nal al tamaño y densidad de las partículas.  2=> La profundidad de penetración de las partícu- las administradas es directamente proporcio- nal al ritmo respiratorio.  3=> Tras esta administración se produce efecto de  primer paso por metabolización hepática.  4=> Tras esta administración la absorción es lenta.   
2021,115,2,115. ¿Cuál de las siguientes afirmaciones es correcta  en relación al volumen de distribución de un fármaco?:    1=> No puede ser superior al volumen de agua  corporal de un individuo.  2=> Depende de la fracción de fármaco libre en  plasma y en tejidos.  3=> No depende del coeficiente de reparto del  fármaco.  4=> Es elevado si el fármaco no se extravasa.   
2021,116,3,"116. ¿Qué parámetro de la gráfica concentración  plasmática de fármaco – tiempo se emplea para calcular la biodisponibilidad en magnitud del  fármaco, después de ser administrado por vía  oral?:   1=> Concentración máxima (C max).  2=> Concentración en equilibrio dinámico (C ss).  3=> La integral de la cu rva de concentración  plasmática-tiempo.   4=> El área bajo el primer tramo de la curva de  concentración plasmática-tiempo.   "
2021,117,1,"117. En administración en perfusión intravenosa  continua, para alcanzar el nivel de fármaco  requerido de forma rápi da mediante una admi- nistración en bolus, ¿de qué parámetros depen- de la dosis a administrar en bolus?:    1=> De la concentración de fármaco en equilibrio  dinámico y del volumen de distribución.  2=> Del volumen de distribución y de la semivida  plasmática de eliminación.  3=> Del área bajo la curva de niveles plasmáticos-   tiempo.  4=> De la concentración de fármaco en equilibrio  dinámico y de la semivida plasmática de eli- minación.                  "
2021,118,1, 118. ¿Cuál de estas situac iones representa el fenó- meno flip-flop  tras una administración extrava- sal de un fármaco que se distribuye de acuerdo  a un modelo bicompartimental? (k a: constante  de velocidad de absorción; α: constante de velo- cidad de disposición rápida; β: constante de  velocidad de disposición lenta):    1=> α൐β൐ kୟ.  2=> α൐kୟ൐β.  3=> kୟ൐α൐β .  4=> kୟ൐β൐α .   
2021,119,3,119. ¿Cuánto tarda un fármaco de características  monocompartimentales ad ministrado en bolus  intravenoso en reducir su concentración plas-mática a la octava parte de la concentración  plasmática inicial?:    1=> Ocho semividas de eliminación.  2=> Dos semividas de eliminación.  3=> Tres semividas de eliminación.  4=> Cuatro semividas de eliminación.   
2021,120,4,"120. Un fármaco cuya cinética de eliminación es de  orden uno, alcanza una concentración plasmáti- ca en estado estacionario de 40 mg/L cuando se  administra con una velocidad de perfusión de  10 mg/h a un determinado  paciente. ¿Cuál será  la concentración de equilibrio que se alcanzará si se administra a una velocidad de 40 mg/h a  ese mismo paciente?:    1=> 10 mg/L.  2=> 40 mg/L.  3=> 80 mg/L.  4=> 160 mg/L.   "
2021,121,4,121=> ¿Cuál de estos medic amentos puede ser objeto  de una bioexención?:    1=> Comprimidos sublinguales de un vasodilata- dor coronario de clase III del Sistema de Cla- sificación Biofarmacéutico.  2=> Parches transdérmicos de un antiparkinsonia- no de clase III del Sistema de Clasificación  Biofarmacéutico.  3=> Comprimidos de liberación prolongada de un  antipsicótico de clase I del Sistema de Clasi- ficación Biofarmacéutico.  4=> Comprimidos de liberación inmediata de un  antihipertensivo de clase I del Sistema de  Clasificación Biofarmacéutico.   
2021,122,1,"122=> En los eucariotas, la biosíntesis de los fosfolípi- dos no nitrogenados, como  el fosfatidilinositol,  se lleva a cabo por la condensación de:    1=> CDP-diacilglicerol e inositol.  2=> Diacilglicerol e inositol.  3=> Diacilglicerol y CDP-inositol.  4=> CDP-diacilglicerol e inositol-fosfato.   "
2021,123,2," 123=> Es correcto en relación a la β-oxidación y lipo- génesis del ácido palmítico (16:0):   1=> En la β-oxidación los intermediarios están  unidos a ACP, mientras que los intermedia-rios de la lipogénesis lo están al CoA.  2=> El malonil-CoA sintetizado por la acetil-CoA  carboxilasa, actúa como un inhibidor de la β- oxidación.  3=> La β-cetoacil reductasa consume NADH,  mientras que la 3-L-hidroxiacil-CoA deshi- drogenasa consume NADPH.  4=> En ambas rutas metabólicas, la última reac- ción está catalizada por la palmitoil tioestere- sa.   "
2021,124,3,"124=> El uso de piruvato como sustrato gluconeogéni- co se favorece cuando en  la mitocondria, por  efecto del acetil-CoA, se produce:   1=> La activación de la piruvato quinasa y la inhi- bición de la fosfoenolpiruvato carboxiquina-sa.  2=> La inhibición de la hexoquinasa y la activa- ción de la malato deshidrogenasa.  3=> La inhibición del complejo de la piruvato  deshidrogenasa y la activación de la piruvato  carboxilasa.  4=> La activación de la lactato deshidrogenasa y  la inhibición de la glucosa 6-fosfatasa.   "
2021,125,4,"125. Los complejos enzimáti cos de la piruvato deshi- drogenasa y de la α-cetoglutarato deshidroge- nasa, tienen en común que:    1=> Catalizan una reacción de deshidrogenación  del sustrato y la formación de una molécula  de Acetil-CoA.  2=> En presencia de un elevado cociente [NADH]  / [NAD +], se potencia su actividad catalítica.  3=> Catalizan la descarboxilación oxidativa del  sustrato, mediante una reacción exergónica que genera una molécula de ATP.  4=> Para completar la reacción que catalizan, ne- cesitan de la participación de pirofosfato de tiamina, lipoato, coenzima A, FAD y NAD +.   "
2021,126,3,126. Indique cuál de las siguientes asociaciones entre  coenzima y reacción en la que participan es  correcta:    1=> Coenzima A — Reaccion es de alquilación.  2=> Pirofosfato de tiamina — Reacciones de  transferencia de  grupos acilo.  3=> Biocitina — Reacciones de carboxilación.  4=> Piridoxal fosfato — Reacciones de transfe- rencia de grupos aldehído.           
2021,127,3," 127. En eucariotas, la reacción de la glicina con el  succinil-CoA que conduce a la síntesis de δ- aminolevulinato, constitu ye la primera reacción  de la biosíntesis de:     1=> Las prostaglandinas.  2=> Los gangliósidos.  3=> Las porfirinas.  4=> Los plasmalógenos.    "
2021,128,2,"128. En una reacción cataliz ada enzimáticamente, la  presencia de un inhibidor competitivo:    1=> Interacciona con el centro activo de la enzi- ma, produciendo una disminución de la V max  de la reacción.  2=> Tras unirse al centro activo de la enzima,  modifica la K M de la reacción (K M aparente)  de la siguiente manera K M aparente = α KM.  3=> No modifica la interacción entre la enzima y  el sustrato, pero al unir se el inhibidor al com- plejo enzima-sustrato, distorsiona el centro activo impidiendo la transformación del sus- trato.  4=> Interacciona indistintamente con la enzima  libre o con el complejo enzima-sustrato, pro- duciendo la reducción de la V max y de la K M  de la reacción.   "
2021,129,1,"129. Los agentes desacoplantes, como el 2,4- dinitrofenol, impiden la síntesis de ATP porque:    1=> Introducen H+ en la matriz mitocondrial, disi- pando el gradiente electroquímico generado  por la cadena de transporte electrónico.  2=> Interaccionan con el citocromo A, del com- plejo IV (citocromo C oxidasa) de la cadena  respiratoria, bloqueando el flujo de electrones  y la reducción del O 2 mitocondrial.  3=> Interaccionan con la subunidad F o de la ATP  sintasa, impidiendo la formación del enlace  fosfoanhídrido entre el ADP y el Pi.  4=> Introducen electrones en la matriz mitocon- drial, que producen la reducción parcial del  O2 mitocondrial y la síntesis del radical su- peróxido.   "
2021,130,4,130. Los aminoácidos cetogénicos se caracterizan  porque su cadena hidrocarbonada se degrada  hasta:    1=> Glutamato.  2=> Propionil-CoA.  3=> Succinil-CoA.  4=> Acetil-CoA.             
2021,131,2," 131=> ¿Qué tres enzimas catalizan reacciones irrever- sibles de la glucolisis muscular?:   1=> Aldolasa, gliceraldehído 3-fosfato deshidro- genasa y piruvato quinasa.  2=> Hexoquinasa, fosfofructoquinasa-1 y piruvato  quinasa.  3=> Fosfoglicerato quinasa,  enolasa y piruvato  quinasa.  4=> Glucoquinasa, fosfoglicerato quinasa y piru- vato quinasa.   "
2021,132,3,132=> La molécula de hemoglobina cuyo ion ferroso  (Fe 2+) aparece oxidado a férrico (Fe3+) se deno- mina:    1=> Oxihemoglobina.  2=> Hemoglobina S.  3=> Metahemoglobina.  4=> Hemoglobina reducida.   
2021,133,4,133=> ¿Cuál es la función metabólica de la fermentación?:    1=> Consumir CO 2  2=> Generar productos de desecho que se puedan  eliminar.  3=> Convertir los azúcares en acetato y compuestos derivados de él.  4=> Obtener NAD+ oxidado.   
2021,134,2,134=> Los quilomicrones transportan lípidos desde:    1=> El hígado hacia los tejidos periféricos.  2=> El intestino hacia los tejidos periféricos.  3=> El intestino hacia el hígado.  4=> Los tejidos periféricos hacia el hígado.   
2021,135,3,135. Es posible investigar de manera selectiva la  línea hereditaria matern a mediante marcadores  en el:    1=> Pseudogén.  2=> Centrómero.  3=> ADN mitocondrial.  4=> ARN de transferencia.   
2021,136,3,"136. ¿Cuál es la secuencia nucleotídica que está pre- sente en el gen, pero NO en el ARN mensajero  maduro?:    1=> Exón.  2=> Promotor.  3=> Intrón.  4=> Intensificador.              "
2021,137,2," 137. En relación con las helicasas, ¿qué afirmación  es cierta?:   1=> Son proteínas que producen alteraciones en la  estructura cuaternaria del ARN.  2=> Separan las dos hebras del ácido nucleico  aprovechando la energía del ATP.  3=> Se unen al ADN de cadena sencilla.  4=> Su papel fundamental es el de ligar el ADN.   "
2021,138,4,138. Un transposón o elemento genético transponible  es:    1=> Un plásmido T4=>  2=> Un segmento de ADN que ha sufrido una  mutación por desfase.  3=> Un cósmido ligeramente modificado.  4=> Una secuencia de ADN capaz de replicarse e  insertar una copia en un lugar distinto del ge-noma.   
2021,139,3,139. La formación de un enlace disulfuro entre ca- denas polipeptídicas es un ejemplo de estructu- ra:    1=> Primaria.  2=>  Secundaria.  3=> Terciaria.  4=> Cuaternaria.   
2021,140,3,140. Las mutaciones sin se ntido en el ADN codifican- te son sustituciones que:    1=> Producen una modificación en el marco de  lectura de la proteína.  2=> Modifican la especificidad del codón afectado  a otro aminoácido.  3=> Introducen codones de terminación en los  genes.  4=> Cambian un aminoácido por otro química- mente análogo.   
2021,141,1,"141=> En relación con los genes truncados, ¿qué res- puesta es correcta?:    1=> Son copias incompletas del gen, por pérdida  de una región situada en uno de los extremos  (5’ o 3’).  2=> Son genes que presentan poca homología en  la secuencia de ADN.  3=> Son las regiones repetitivas de los genes.  4=> Son genes agrupados.   "
2021,142,2,"142=> En el proceso de síntesis de una molécula de  ADN recombinante:    1=> Se requiere de la unión de dos o más fragmentos de enzimas.  2=> Pueden usarse como vectores de clonaje  plásmidos, fagos y cromosomas de levadura.  3=> El vector de clonaje puede ser tanto una mo- lécula de ADN como de ARN. 4=> El ADN recombinante es sinónimo de ADN complementario  "
2021,143,3, 143=> El mecanismo de reparación mismatch  corrige  errores del ADN introducidos por:   1=> Luz ultravioleta.  2=> Desaminación.  3=> Replicación del ADN.  4=> Recombinación no homóloga.   
2021,144,4,144=> ¿Cuál de las siguientes magnitudes biológicas  NO ve modificada su concentración con el ejer- cicio intenso?:    1=> Creatina cinasa.  2=> Lactato deshidrogenasa.  3=> Leucocitos.  4=> Alanina aminotransferasa.   
2021,145,2,"145. Indique la respuesta INCORRECTA en rela- ción a los elementos traza:   1=> Una técnica habitual para su cuantificación  es la espectrometría de absorción atómica.  2=> La deficiencia de yodo produce hipertiroi- dismo.  3=> Para las determinaciones del hierro, zinc y  manganeso deben evitarse las muestras he- molizadas.  4=> La deficiencia de zinc produce alteraciones  inmunológicas, lesiones en la piel y alopecia.   "
2021,146,4,146. Indique la res puesta INCORRECTA:    1=> En la diabetes insípida nefrogénica existe una  hipernatremia hipovolémica.  2=> E n  e l  s í n d r o m e  d e  s ecreción inadecuada de  hormona antidiurética se produce una hipo-natremia.  3=> Una causa de hipopotasemia es el hiperaldos- teronismo.  4=> En la insuficiencia renal aguda se produce  hipopotasemia.   
2021,147,3,147. ¿Cuál de los siguientes marcadores bioquímicos  NO es de formación ósea?:    1=> Fosfatasa alcalina ósea.  2=> Osteocalcina.  3=> Piridolina.  4=> Propéptido del colágeno tipo 1 
2021,148,4,148. ¿Cuál de las siguientes hormonas NO es contra- rreguladora de la insulina?:    1=> Adrenalina.  2=> Cortisol.  3=> Lactógeno placentario.  4=> Tirotropina.           
2021,149,1, 149. ¿Cuál de las siguientes apolipoproteínas tiene  una estructura similar al plasminógeno pero sin su actividad enzimática?:    1=> Apo(a).  2=> Apo E.  3=> Apo AI.  4=> Apo CII.   
2021,150,4,150. ¿Con cuál de las volumetrías siguientes se rela- ciona el uso de las constantes de formación  condicionales?:    1=> Ácido-base.  2=> Precipitación.  3=> Redox (oxidación-reducción).  4=> Formación de complejos.   
2021,151,4,151=> ¿Cuál es la composición del reductor de Jones  utilizado en las valoraciones de óxido- reducción?:    1=> Sulfato ferroso amónico.  2=> Tiosulfato de sodio.  3=> Cloruro de plata.  4=> Zinc amalgamado.   
2021,152,1,"152=> ¿Con qué patrón primario se realizaría la es- tandarización de una disolución de permanga- nato de potasio, para su uso en valoraciones de  óxido reducción?:    1=> Oxalato de sodio.  2=> Nitrato de amonio y cerio (IV).  3=> Bismutato de sodio.  4=> Sulfato de etilendiamina.   "
2021,153,2,"153=> El pH de una disolución 0,01 M de dihidrógeno  fosfato de sodio [pKa1 (H 3PO 4) = 2,15; pKa2  (H3PO 4) = 7,21; pKa3 (H 3PO 4) = 12,33]:    1=> Es menor de 3,0.  2=> Está entre 3,0 y 7,0.  3=> Está entre 7,0 y 9,0.  4=> Es mayor de 9,0.   "
2021,154,3,154=> La sensibilidad de un método analítico se evalúa  a partir de:   1=> El coeficiente de variación de una serie de  medidas.  2=> El error relativo de la medida.  3=> La pendiente de la recta de calibrado.  4=> La ordenada en el origen de la recta de cali- brado.             
2021,155,3," 155. En la determinación del Fe(II) con dicromato  de potasio como reactivo titulador, para la de- tección del punto final de  la valoración se utili- za:    1=> El indicador murexida, ya que posee propie- dades redox.  2=> Una pila electroquími ca formada por un elec- trodo indicador de Fe y un electrodo de refe- rencia.  3=> Una pila electroquími ca formada por un elec- trodo indicador de Pt y un electrodo de refe- rencia.  4=> El engrudo de almidón porque se une al reac- tivo titulador indicando el punto final.   "
2021,156,2,"156. La utilización de disolventes halogenados, como  el diclorometano, para disolver un compuesto  fluorescente produce:   1=> Un aumento de la señal de fluorescencia,  porque aumenta la probabilidad de producirse un cruce entre sistemas.  2=> Una disminución de la señal de fluorescencia,  porque aumenta la probabilidad de producirse un cruce entre sistemas.  3=> Un aumento de la señal de fluorescencia,  porque aumenta la probabilidad de conversión externa.  4=> Una disminución de la señal de fluorescencia,  porque aumenta la probabilidad de relajación  vibracional.   "
2021,157,1,"157. Atendiendo a la ecuac ión de Van Deemter, la  altura equivalente del plato teórico aumenta  cuando:   1=> Aumenta el diámetro de partícula de la fase  estacionaria.  2=> Disminuye el diámetro interno de la columna.  3=> Disminuye el espesor del recubrimiento líqui- do en la fase estacionaria.  4=> Aumenta el coeficiente de difusión del soluto  en la fase estacionaria.   "
2021,158,4,158. ¿Cuál de los sistemas de ionización en espec- trometría de masas utiliza iones gaseosos reac- tivos para lograr la obtención de iones?:   1=> Bombardeo por impacto de electrones.  2=> Bombardeo por átomos rápidos.  3=> MALDI (desorción/ionizaci ón por láser asis- tida con matriz).  4=> Ionización química.   
2021,159,1,"159. ¿Cuál de los siguient es parámetros ondulatorios  de una radiación electromagnética permanece  siempre invariable, independientemente del  medio de propagación?:   1=> Frecuencia.  2=> Velocidad.  3=> Número de onda.  4=> Longitud de onda.  160. La fuente de acoplamiento inductivo en espec-"
2021,160,2,160. no me importa:   1=> Un tubo por el que fluye una corriente de  argón.  2=> Tres tubos concéntricos por los que fluyen  corrientes de argón.  3=> Un tubo por el que fluye una corriente de  aire-hidrógeno.  4=> Tres tubos concéntricos por los que fluyen  corrientes de aire-hidrógeno.   
2021,161,1,161=> Un aumento de la temperatura produce un  ensanchamiento de las líneas espectrales en  espectrometría atómica:   1=> Por efecto Doppler y por presión.  2=> Por ensanchamiento natural y por efecto Do- ppler.  3=> Por efecto Planck y por presión.  4=> Por ensanchamiento natural y por efecto  Planck.   
2021,162,2,162=> Una valoración fotométrica se realizó a una  longitud de onda en la que ni el analito ni el  producto de la reacción son absorbentes y solo  absorbe el titulador. En estas condiciones la absorbancia:     1=> Crece constantemente desde el inicio hasta el  final de la valoración.  2=> Solo crece después del punto de equivalencia.  3=> Solo crece antes del punto de equivalencia.  4=> No varía después del punto de equivalencia.   
2021,163,4,"163=> En un espectrómetro de infrarrojo (IR), el cloro  molecular (Cl 2):    1=> Genera una banda de absorción en la región  de 1500 cm-1 que corresponde a la vibración  de tensión.  2=> Genera una banda de absorción en la región  de 2500 cm-1 que corresponde a la vibración  de flexión.  3=> Genera una banda de absorción en la región  de 4000 cm-1=>  4=> No se observa absorción en la región IR por- que esta molécula carece de momento dipolar  permanente.   "
2021,164,1,"164=> En cromatografía de gases, una elución con  rampa o gradiente de temp eratura es la opción  más adecuada para la resolución de analitos:    1=> Volátiles con puntos de ebullición muy dife- rentes.  2=> Volátiles con puntos de ebullición muy seme- jantes.  3=> Volátiles y no volátiles con puntos de ebulli- ción muy diferentes.  4=> Volátiles y no volátiles con puntos de ebulli-  "
2021,165,4, 165. ¿Cuál de los siguient es detectores para croma- tografía de líquidos es incompatible con el mé-todo de elución en gradiente?:    1=> Absorbancia.  2=> Fluorescencia.  3=> Electroquímico.  4=> Índice de refracción.   
2021,166,3,"166. Si se añade un soluto, sin carga y NO volátil, a  un disolvente líquido puro formando una diso- lución ideal:    1=> La presión de vapor de la disolución no varía  puesto que el soluto no es volátil.  2=> Se produce una variación de la presión de  vapor de la disolución que depende de la na- turaleza del soluto.  3=> Se produce un descenso de la presión de va- por de la disolución que no depende de la na- turaleza del soluto.  4=> Se produce un aumento en la presión de vapor  de la disolución debido al incremento de la  concentración.   "
2021,167,4,"167. Se prepararon disoluci ones diluidas en el mismo  disolvente de las siguient es sustancias NO volá- tiles: glucosa (C 6H12O6), sacarosa ( C12H22O4),  maltotriosa ( C18H32O16) y glicerol (C 3H8O3). La  concentración expresada en g/L es la misma  para todas ellas. ¿Cuál es la que presenta me- nor temperatura de congelación?:    1=> Glucosa.  2=> Sacarosa.  3=> Maltotriosa.  4=> Glicerol.   "
2021,168,1,"168. En un experimento a temperatura constante de  estabilidad de un fármaco en disolución, se  observa que el tiempo necesario para que la  concentración del fármaco sea la mitad de la inicial (t 1/2) es proporcional a la concentración  inicial de éste [A 0] e inversamente  proporcional  a dos veces la constante ci nética (2k), es decir,  t1/2=[A 0]/(2k). Puede deducirse que la cinética  del proceso es:      1=> De orden cero.  2=> De primer orden.  3=> De segundo orden.    4=> De tercer orden.   "
