Año,Num Q,RC,Enunciado
2019,94,4,"94=> Cuando  en la administra ción oral se produce   una disminución de la fracción de dosis absor- bida (biod isponib ilidad),  mante niéndose cons- tante e l aclaramiento  plas mático:    1=> Aumenta la co ncentració n máxima.  2=> Disminuye el tiempo al que aparece la con- centració n máxima.  3=> Aumenta el área bajo la curva de las concen- traciones plas máticas.   4=> No se afecta la semivida plasmática.    "
2019,95,1,"95. En el sistema de clasifica ción biofa rmacéutico ,  un fá rmaco que se administr a por vía oral y que  tiene solubili dad a lta y permeabilidad alt a es:    1=> Clase I.   2=> Clase II .  3=> Clase II I.  4=> Clase IV.    "
2019,96,0,96. ¿Cuá l de las siguientes afirmaciones sobre la  idoneidad de los ensay os cruza dos 2X2 para  estudios de b ioequiv alenc ia es FALSA ?:    1=> Cada individuo es su propio contro l.  2=> Elimina la variab ilidad  interindividual.   3=> Cada individuo recibe varias  veces cada una  de las formulacio nes estudiadas.  4=> No estudia la variab ilidad  intraindiv idual.           
2019,97,4, 97. ¿Qué parte de la gráfica de concentra ción  plasmática vs. tiem po utiliza ría para calcular la  biodispon ibilidad en magnitud (F) tras la admi- nistració n oral de una dosis  única de un medi- camento?:    1=> La concentración máxima (Cmax).  2=> La concentració n en estado de equilibrio  (Css).  3=> La pendie nte de la fase d e eliminación.  4=> La integral d e la curva (área bajo la curva).    
2019,98,3,"98. En el proce so de metabolismo, ¿cuá l de las si- guiente s es una reacción de biotra nsfor mación  en Fa se II?:     1=> Oxidació n.  2=> Reducción.   3=> Conjug ación.  4=> Hidrólisis.    "
2019,99,4,99. El tiempo medio de absorc ión de un fármaco  coincide co n su tie mpo medio de residencia en el   lugar de absorc ión cuando el fármaco se en- cuentra  formulado en:    1=> Cápsulas.   2=> Comprimidos de liberación inmediata.  3=> Un sistema de liberación modificada.  4=> Una disoluc ión.   
2019,100,2,"100. Se administra n 400 mg de un fármaco a un  pacient e, deter minándose un nivel plasmático  de 1 μg/mL. ¿Cuá l es el volumen aparente  de  distribución ?:    1=> 0,04 litro s.  2=> 400 litros.  3=> 4 litros.  4=> 400 ml.   "
2019,101,1,101=> ¿Qué característica de las siguiente s es necesa- ria para  lograr la transfere ncia neta de un fár- maco a través de una membrana  bioló gica por  difusión pa siva?:    1=> Una concentració n más eleva da de la fracción  no ionizad a del fármaco a un lado de la mem- brana.  2=> Una concentració n más elevada de fármaco  total a un lado de la membrana.  3=> Un grupo ionizab le en la molécula del fárma- co.  4=> Un transpor tador proteico del fármaco en la  membrana.                   
2019,102,3," 102=> En la administración de un medicamento por  infusión intra veno sa continua, ¿de qué depende   la concentra ción en el estado de equilibrio   (Css)? :    1=> De la dosis administrad a.  2=> De la biodisponibilidad .    3=> De la velocidad de incorporación y del acla- ramiento plasmático  del fár maco.  4=> De la velocidad de incorporación y de la bio- disponibilidad .   "
2019,103,2,"103=> ¿Cuá l de las afirmaciones siguiente s respecto  a  la  excreció n urinaria  de fármacos es FA LSA ?:    1=> La filtració n glomerular está limitada por el  tamaño molecular.  2=> La reabsorción tubular es un proceso de pér- dida de fárm aco en plas ma.  3=> La secrec ión tubular es un sistema de elimi- nación.  4=> A las dosis habituales de fármacos, la excre- ción renal es un proceso de orden uno aparen- te.   "
2019,104,2,104=> ¿Cuá l de los siguientes aminoá cidos NO tiene  un grupo  pola r sin ca rga en su ca dena la teral?:    1=> Treonina.  2=> Metio nina.  3=> Cisteína.  4=> Glutamina.   
2019,105,1,"105. En relación con la inhibició n reversible de una  reacción enzimática, ¿cuá l de las siguientes   afirmaciones e s FALS A?:    1=> Un inhibidor competiti vo modifica la Vmax.  2=> Un inhibidor competiti vo modifica la Km.  3=> Un inhibidor no competiti vo modifica la Vmax.  4=> Un inhibidor no competiti vo modifica la Km.   "
2019,106,4,106. ¿Cuá l de las siguientes molécula s NO forma  parte de un prot eogluca no?:    1=> Agrecán.   2=> Hialurona no.  3=> Sulfato de queratán.   4=> Fibro nectina.    
2019,107,3,107. ¿Cuá l de los siguientes lípido s es un esfingo lípi- do?:    1=> Fosfatidilco lina.  2=> Card iolipina.  3=> Gangliósido  GM2 .  4=> Plasmalógeno.   
2019,108,2,108. La insu lina dis minuye la expre sión del g en de:     1=> Acetil-CoA carboxilasa.   2=> Fosfoenolpiruvato carboxiquinasa.  3=> Fosfofructoq uinasa-1=>  4=> Glucosa 6-fosfato deshid rogenasa
2019,109,3, 109. Uno de los siguiente s proce sos NO tiene lugar  en la s mitocondrias de la s células ani males:     1=> Oxidació n de ácidos grasos.  2=> Alargamiento de ácidos grasos.   3=> Síntesis de ácidos grasos.  4=> Síntesis de cuerp os ce tónicos.    
2019,110,4,110. Señale el aminoácido cetogénico:     1=> Cisteína.  2=> Glutamina.  3=> Metio nina.  4=> Lisina.   
2019,111,2,"111=> ¿Cuá l de las siguientes afirmaciones sobre la  hemoglobina es ciert a?:    1=> La disminución d el pH au menta la afi nidad de  la he moglobina por el oxígeno.  2=> La presencia de 2,3-bisfosfoglicerato  en los  glóbulos rojos disminuye la afinidad de la  hemoglobina por el oxígeno.  3=> Presenta una curva de saturación de oxígeno  hiperbólica.  4=> Se une al oxíge no de forma irreversible.    "
2019,112,1,112=> ¿Cuá l de las siguientes afirmaciones sobre la  constante  de M ichaelis es ciert a?:    1=> Es la concentració n de sustrato a la que la  velocidad de la reacción es la mitad de la ve- locid ad máxima (1/2 Vmax).  2=> Es la concentració n de sustrato a la que la  velocidad de la reacción es V max.  3=> Es la Vmax a la cual la enzim a se encu entra  saturada por el sus trato.  4=> Es la concentració n de sustrato medida en el  momento inicial.    
2019,113,3,"113=> ¿Cuá l de las siguientes reacciones NO forma  parte de la glucó lisis?:     1=> Glucosa + ATP → Glucosa -6-P + ADP.  2=> Fructosa -6-fosfato + ATP → Fructosa -1,6- bifosf ato + ADP.  3=> Glucosa-6-fosfato → Gl ucosa-1-fosfato.  4=> Fosfoenolpiruvato + ADP → P iruvato + ATP.   "
2019,114,4,114=> ¿Cuá l de los siguientes metabolito s es común  para  la glucó lisis y la ruta de las pento sas fosfa- to?:    1=> Ribu losa-5-fosfato.  2=> 6-Fosfogluconato.  3=> Xilulosa-5-fosfato.  4=> Glicer aldehido -3-fosfato.               
2019,115,2," 115. El ciclo  de los ácido s trica rboxílicos o ciclo  de  Krebs:    1=> Tiene lugar en la mitoco ndria y sólo en au- sencia d e oxígeno.  2=> Es la ruta central de oxidac ión de hidratos de  carbono, lípid os y proteínas.  3=> Genera NAD+ y FAD.  4=> No es un a ruta an fibólica.   "
2019,116,3,116. ¿Cuá l de las siguientes reacciones es catalizada   por el complejo  multienzi mático de la piruva to  deshidro gena sa (PDH )?:     1=> Piruvato +CO 2 +ATP +H 2O  oxalacetato   +ADP +Pi +2H+.  2=> Piruvato +GT P +ATP +H 2O  fosfoenol- piruvato +GDP  +ADP +Pi +2H+.  3=> Piruvato +CoA +NAD+  acetil- CoA +CO 2  + NA DH +H+.  4=> Piruvato + NADH  +H+  lactato + NAD+.   
2019,117,3,117. ¿Cuá l de los siguientes mecanismos de repa ra- ción actúa después de la re plicación del ADN ?:    1=> La reversió n directa.   2=> Escisión de nucleó tidos.  3=> Repar ación por emparejamientos incor rectos.  4=> Eliminación de mutágenos.   
2019,118,1,"118. En relación con la traducci ón, ¿qué afirmación  es ciert a?:    1=> Consiste e n la sí ntesis de proteínas.   2=> Un fragmen to de ADN pued e ser transf erido  desde el genoma de una célula al de otra.  3=> Es un proceso de recom binación de las se- cuen cias de ADN.   4=> Es el p rimer paso de la expresió n de un gen.   "
2019,119,3,119. La ca rga negativ a del ADN se debe a :    1=> La pentosa.   2=> La base ni trogenada .  3=> El grupo fosfato.  4=> Los enlaces si mples.   
2019,120,3,"120. Con respecto  a la heter ocro matina, ¿qué afir- mación es FALS A?:    1=> Está asociad a a los ce ntrómeros.  2=> La transcrip ción de un gen eucarió tico está  fuertemente reprimida cuando su ADN está  condensado  en la heterocromatina.  3=> Es transcripcio nalmente activa.  4=> Se encuentra en un estado  más condensado  que el resto de la cromatina.             "
2019,121,2," 121=> La replica ción semiconserv ativa es un proce so  en el que:     1=> Se produce un ADN co mpleta mente nuevo.  2=> Se originan dos molécula s de ADN, cada una  de ellas compuesta de una hebra del ADN  original y de una hebra complementaria nue- va.  3=> Se rompen las hebras de origen duran te la  replicació n que se reordenan  en una molécu la  con una mezcla de fragmentos nuevos y vie- jos.  4=> Se produce só lo de forma hipo tética.    "
2019,122,4,122=> ¿Qué significa  que el código genét ico es degene- rado?:    1=> Que existe n tres marcos de lectura.   2=> Que es un código u niversal.   3=> Que n o requiere un co dón de terminación.  4=> Que un aminoácido pued e estar codificado   por más de un codón.   
2019,123,4,123=> ¿Cuá l de los siguiente s parámetros se utiliza  para  el cálculo de la osmolaridad pla smática?:    1=> Hemoglob ina.  2=> Creatin ina.  3=> Proteínas totales.   4=> Sodio.   
2019,124,2,124=> ¿Cuá l de las siguientes proteínas migra en la  zona alfa 2 de la  elect roforesis?:    1=> Transf errina.  2=> Haptoglob ina.  3=> C3=>  4=> IgA.   
2019,125,2,125. La unidad de medida intern acional de la activi- dad enzi mática es:    1=> UI/mL.  2=> Katal.  3=> mg/dL.  4=> Litro.   
2019,126,4,126. Indique la relación FAL SA sobre los elementos  traza y sus  princi pales f unciones:     1=> Yodo --- Presente e n las hormonas tiro ideas.  2=> Cromo --- Particip a en el metabolismo de la  glucosa.  3=> Cobre --- Síntesis de melanina.  4=> Molibdeno --- Forma parte de la vitamina  B12=>                 
2019,127,3, 127. ¿Cuá l de las siguiente s situacio nes clínicas en el  momento del dia gnóstico  es F ALSA ?:    1=> Hiper tiroidismo subclínico --- TSH disminui- da y T4 normal.  2=> Hipo tiroidismo primario --- TSH au mentada y  T4 disminuida.   3=> Hipo tiroidismo subclínico --- TSH disminui- da y T4 aumentada.  4=> Hipo tiroidismo central  --- TSH disminuida  y  T4 disminuida.    
2019,128,2,"128. ¿Cuá l es la  forma activa de la vitamina D ?:    1=> Vitamina D2  (ergocalciferol).  2=> 1,25-dihidro xivitamina D.  3=> 25-hidroxivitamina D.  4=> 24,25-dihidro xivitamina D.   "
2019,129,4,"129. ¿A qué grupo  de agentes quelantes pertenec e el  EDTA (ácido etileno diaminotetraacético), un  reactivo ampliamente utiliz ado en las valora- ciones de fo rmación de co mplejo s?:    1=> Unidentado .  2=> Bidentad o.  3=> Tetradentad o.  4=> Hexadentad o.   "
2019,130,3,"130. La vitamina C puede deter minarse en una valo- ración de óxido -reducción,  por retroceso utili- zando yodato potásico como patrón primario,  para  producir triyoduro . ¿Qué reactivo titula n- te sería de elecció n en esta  valora ción?:    1=> Dicro mato de potasio .  2=> Permanganato de potasio .  3=> Tiosulf ato de sodio.  4=> Tetraborato de sodio.   "
2019,131,3,131=> ¿Cuá l de los siguiente s compues tos es utiliza do  como reactivo precipita nte de cationes metáli- cos en aplica ciones de los métodos gravimétri- cos?:    1=> Biftalato  ácid o de potasio.   2=> Tetraborato de sodio.  3=> 8-Hidroxiqui nolina.   4=> Ácido nitrilo triacético  (NT A).   
2019,132,2,132=> ¿A cuál de las siguientes titula ciones volumétri- cas pertenec e el método de Fajans?:    1=> Ácido-base.  2=> Precipitació n.  3=> Redo x.  4=> Formación de complejos.             
2019,133,1," 133=> La valoración de Karl Fisher con valoradore s  auto máticos utiliza ndo métodos culombimétri- cos, se utiliza  para  la deter minació n de un di- solvente resid ual en muestras de diferente  natu- raleza. Indique cuál:     1=> Agua.  2=> Metanol.   3=> Etanol.   4=> Bencen o.   "
2019,134,3,"134=> Tenien do en cuenta  únicam ente el término Cs  (resistencia  a la transferenci a de masa en la fase  estacionaria ) de la ecua ción de Van Deemter,  ¿Cómo se puede disminuir H (altura  equiva len- te de plato  teórico) de un soluto  en una separa - ción cro matográfica?:    1=> Aumentando la velocid ad de la fase móvil.  2=> Aumentando el diámetro de partícula de la  fase es tacio naria.  3=> Aumentando el coeficiente de difusión del  soluto en la fase es tacio naria.  4=> Aumentando el coeficiente de difusión del  soluto en la fase móvi l.   "
2019,135,3,135. ¿Cuá l de las siguientes condiciones experimen- tales produce un aumento de la señal de fluo- rescencia ?:    1=> Utilizar disolventes halogenados.  2=> Trabajar  a temperaturas ele vadas.  3=> Trabajar  con disolv entes viscosos.  4=> Borbotear  oxígeno a la disolución.   
2019,136,2,"136. En cromatografía de gases, para  lograr la sepa- ración de analitos de muy diferente  volatilidad  se debería  utiliza r:    1=> Una elu ción en gradiente de concentración.   2=> Una elu ción en gradiente de temperatura.  3=> Una elu ción isocr ática.   4=> Una eluc ión isotér mica.   "
2019,137,1,"137. El error alcalino que presenta un deter minado   elect rodo selectiv o a protones a pH >12 conlleva  que:    1=> El pH medido sea sie mpre menor que el real.  2=> El pH medido sea sie mpre mayor que el real.  3=> El pH medido sea diferente del real, pudiendo  ser mayor o menor.  4=> La concentració n de protones hallad a en la  disolución sea menor que la real.                     "
2019,138,2, 138. Para minimizar las interf erencia s químicas en  espectro metría  de absorc ión atómica con llama  se podría :    1=> Disminuir la temperatura de la lla ma.  2=> Adicio nar agentes quela ntes para favorec er la  atomizació n.  3=> Utilizar monocromadores de muy alto poder  de resolución para discr iminar las interferen - cias d el ele mento a determinar.  4=> Emplear lámparas de cátodo hueco  que eviten  este tipo  de interf erencia s.   
2019,139,4,"139. Indicar cuál de las siguientes respuestas, rela- cionada s con la absorc ión de radiació n elect ro- magnética , es F ALSA:    1=> La absorbancia medida a una deter minada  longitud de onda es directamente proporcio- nal al paso óptico .  2=> La absorbancia medida a una deter minada  longitud de onda es directamente proporcio- nal a la concentració n de la sustan cia absor- bente.  3=> La absortividad  o coeficiente de absorció n es  una constante caracter ística de la longitud de  onda.   4=> La absorbancia es la inversa de la trans mitan- cia.   "
2019,140,3,140. ¿En cuál de los siguie ntes procesos se inviert e el  número cuántic o de espín de un elect rón excita- do y da como resulta do un cambio en la multi- plicidad de la  molécu la?:    1=> Relaj ación vibracional.  2=> Conversió n interna.   3=> Cruce en tre sistemas.  4=> Conversió n externa.    
2019,141,3,141=> ¿En qué tipo de cromatografía líquid a NO hay  intera cción química entre  el soluto  y la fase  estacionaria ?:    1=> Cromatografía de reparto en fase nor mal  2=> Cromatografía de reparto en fase in versa.   3=> Cromatografía de excl usión por tamaños.  4=> Cromatografía de interca mbio iónico.    
2019,142,4,142=> La espectro metría  de masas es una técnica de  gran potencia l analítico que NO puede acoplar- se a los siguiente s equipos/té cnica s instrumenta- les:    1=> Cromatografía de líquidos de alta resolución  (HPLC).  2=> Cromatografía de gase s (GC).   3=> Espec trometría d e emisión en plasma (ICP).  4=> Espec trometría d e absorció n infrarroja (IR).         
2019,143,3," 143=> En un sistema cerrado formado por un solo  compone nte, en equilibr io térmico y mecánico,   con trabajo P-V solamente,  ¿cuá l es la condi- ción de equili brio de fa ses?:    1=> El potencial químico de una de las fases debe  ser mínimo.  2=> El potencial químico de una de las fases debe  ser máximo.  3=> El potencial químico debe ser igual en cada  fase d el sistema.  4=> El potencial químico debe ser cero en todas  las fases.   "
2019,144,2,"144=> Al formar una disolució n ideal a partir de sus  compone ntes, a T y P constantes, el volumen de  mezcla:    1=> Es sie mpre negativo.  2=> Es sie mpre cero.  3=> Es sie mpre positivo.  4=> Puede ser positivo o negativo pero nunca  cero.   "
2019,145,4,"145. Si la presión permanece constante  y el margen  de tempera turas es estrec ho, se puede afirmar  que para  una reacción exotérmica, la constante  de equili brio:    1=> Solo varía con la temperatura si la reacción es  heterogénea.  2=> Es indep endien te de la temperatura.   3=> Aumenta al a umentar  la te mperatura.   4=> Disminuye al aumentar la temperatura.    "
2019,146,3,146. Las unidade s de la constante  de velocidad para   una re acción sencilla :    1=> Dependen de la temperatura d e la reacción.  2=> Dependen de la presión d e la reacción.  3=> Dependen del orden d e la reacción.  4=> Son las mismas par a todas las r eacciones.    
2019,147,2,147. ¿Cuá l de los siguientes tóxicos puede causar   mesotelio ma pleural maligno tras una exposi- ción ocupacio nal?:    1=> Polvo d e alum inio.  2=> Asbestos.   3=> Arsénico.  4=> Polvo d e carbón.                           
2019,148,1," 148. ¿Cuá l es la respuesta correcta con respecto a la  cardiot oxicidad inducida por una sobredo sis de  anestésico s loca les?:    1=> Dosis muy altas de anestésico s locales dismi- nuyen la excitabilidad  cardiaca por inhibició n  de los ca nales d e sodio.  2=> Dosis muy altas de anestésicos locales indu- cen v asoconstricció n e hipertensión.  3=> Los anestésicos locales no llegan a producir  cardiotoxicidad , aunque se utilicen dosis muy  altas.   4=> Dosis muy altas de anestés icos locales afectan   a la contractib ilidad  cardiaca por inhibició n  de los ca nales d e calcio.   "
2019,149,2,149. La molécula del ciclo hexano puede adoptar  distinta s conformaciones. Indique cuál de las  siguientes e s la más esta ble:     1=> La conformación tipo bote.  2=> La conformación tipo silla .  3=> La conformación tipo bote torcido .  4=> La conformación tipo sobre.   
2019,150,1,150. ¿Cuá l de las definicione s siguientes es la correc- ta para  describir a  los diastereó meros?:    1=> Son estereo isómeros que no son imágenes  espec ulares.   2=> Son estereo isómeros que tienen dos o más  centros q uirales .  3=> Son estereo isómeros que tienen  rotacio nes  espec íficas iguales y de signo opuesto.  4=> Son estereo isómeros que no presentan activi- dad óptica .   
2019,151,4,"151=> ¿Cuá l de la s afirmaciones siguiente s es aplica ble  a la reacción de sustitución  nucleóf ila bimolecu- lar, SN 2?:    1=> Los compuestos alifáticos bromados son me- nos reactivos que los correspondientes deri- vados clo rados.  2=> Los derivados halogenados terciar ios son más  reactivos que los primarios.  3=> Los disolventes prótico s incremen tan la velo- cidad de reacción.  4=> Es un proceso concertado que transc urre en  una sola etap a.   "
2019,152,3,"152=> De a cuerdo  con la regla de H ückel sobre aroma- ticida d, ¿cuál de los compuestos siguientes sería   aromático?:    1=> Ciclob utadieno.  2=> Cicloo ctatetrae no.  3=> Piridina.  4=> Ciclop entadie no.         "
2019,153,2," 153=> Según la Teoría de Orbitales Moleculares el or- den de enlace de la molécula de N2 es 3 mientras  que el del catión 𝐍𝟐+es 2,5. ¿Qué distancia de  enlace N-N será mayor?:    1=> La del N2=>  2=> La del N2+.  3=> Serán iguale s.  4=> Con solo ese d ato no se p uede decir.   "
2019,154,1,"154=> Diamante, grafito y fullereno s son ej emplos de:     1=> Alótropos.  2=> Isóto pos.  3=> Isómeros.  4=> Compuestos.   "
2019,155,1,155. La configuració n elect rónica  [Kr] 4d105s25p4  corresponde a  un ele mento:    1=> Repr esentativo.  2=> Metal d e transición.   3=> Del b loque d.  4=> De tr ansición inter na.   
2019,157,1,157. ¿Cuá l de las siguientes  moléculas presenta un  momento dipola r igual a  cero ?:    1=> CO2=>  2=> H2O.  3=> NH3=>  4=> SO2=>   
2019,158,4,158. La eda d es una  variable:    1=> Categ órica b inaria.  2=> Categ órica o rdenada.   3=> Cuantitativa discr eta.  4=> Cuantitativa continua.    
2019,159,3,"159. Señale cuáles de estos índices son coincide ntes  en la siguie nte serie de número s: 0, 1, 3, 4, 4, 5,  8, 9:    1=> La media y la mediana.  2=> La media y la moda.  3=> La mediana y la moda.  4=> La media, la mediana y la moda.                 "
2019,160,4, 160. ¿Cuá l de los siguie ntes índices repre senta el  cambio de una magnitud por unidad  de cambio  de otra magnitud? :    1=> Frecuenc ia ab soluta.   2=> Frecuenc ia relativa.   3=> Razón de Odds.  4=> Tasa.   
2019,161,1,161=> La sensibilidad de una prue ba diagnóstica  para  una deter minada enfer medad representa  la  proba bilidad cond iciona da de que:    1=> El resultad o sea positivo si el sujeto presenta  la enf ermedad.  2=> El resultado sea negativo si el sujeto presenta  la enf ermedad.  3=> El resultad o sea positivo si el sujeto no pre- senta la enfermedad.  4=> El resultado  sea negativo si el sujeto no pre- senta la enfermedad.   
2019,162,3,162=> ¿Cuál de los siguientes grupos de compuestos   pueden prod ucir una patología  tóxica de la piel  caracterizada por la afectac ión de las glándulas   sebácea s?:    1=> Metales.   2=> Agentes oxida ntes.  3=> Hidrocarburos clor ados.  4=> Alcoholes.    
2019,163,3,163=> Una reacción a un medicamento  que prolo ngue   la hospita lizació n de un pacient e se considera   siempre:    1=> Reacció n adversa inesper ada.  2=> Acontecimiento adverso.  3=> Reacció n adversa grave.  4=> Error de medicació n.   
2019,164,3,164=> Para la realizació n de un ensay o clínico con  medicamentos se requiere oblig atoriamente el  informe favorable del:     1=> Comité de ética  de la invest igación (CEI) .  2=> Comité ét ico de  investigación clínica (CEIC) .  3=> Comité de ética de la investigación con medi- camentos (CEIm).  4=> Comité de ética asistencial del centro donde  se va a r ealizar  (CE A).                         
2019,165,2," 165. ¿Qué es el u so co mpasivo  de m edicamentos?:    1=> Utilizació n de medicamentos comercia lizad os  en condicio nes diferen tes a las  autorizad as.  2=> Utilizació n de medicamentos antes de su au- torizació n en Espa ña en pacientes que pade- cen una enfermedad que no puede ser tratad a  satisfactor iamente con un medicamento auto- rizad o. Este medicamento deberá estar sujeto  a una solicitu d de autorizac ión de comerciali- zació n o en invest igación clínica.  3=> Utilizació n de medicamentos autorizad os en  otros países, per o no autorizados en Esp aña.  4=> Utilizació n de medicamentos comercia lizad os  en España para indicac iones no incluidas en  ficha técnica.    "
2019,166,0,166. ¿Cuá l de los siguientes NO es un product o sani- tario?:    1=> Programa informático .  2=> Reacti vo.  3=> Stent coronario.  4=> Mater ial de lab oratorio .   
2019,167,2,167. La enfer medad de injert o contra huésped se  inicia cua ndo:     1=> Los linfocito s T reguladores presentes en la  muestra del injerto reaccionan contra los antí- genos del huésped.  2=> Los linfocito s T maduros presentes en la  muestra del injerto reaccionan contra los antí- genos del huésped.  3=> Los macrófagos y neutrófilos presentes en la  muestra del injerto reaccionan contra los antí- genos del huésped.  4=> Los linfocito s T maduros del injerto reaccio- nan contra los antígenos del órgano trasplan - tado.   
2019,168,1,"168. La re spuesta adaptativa a bacterias intra celula- res mediada  por células T CD4:    1=> Se deno mina Th1 y está inducida por IL-12 e  IFN- gamma.  2=> Se deno mina Th17 y está inducida por IL-17  e IFN-ga mma.  3=> Se deno mina Th1 y está inducida por IL-1 e  IFN- gamma.  4=> Se deno mina Th12 y está mediada por IL-12,  IFN- gamma.   "
2019,169,1,169. ¿Dónde se produce la activación de lo s linfo citos  T específica  para  un antíg eno?:    1=> En los ganglios linfáticos a través del contac- to con las célula s dendr íticas.   2=> En cualqu ier sitio donde se encu entren con el  antígeno.   3=> En el ti mo a través de la selec ción clonal.  4=> En el sitio de infecció n al entrar en contacto   con el patógeno.   
2019,170,4," 170. ¿Cuá l es la función  de los linfocit os CD4+  Th17 ?:    1=> Producir IL-17 e inducir una respuesta antiin- flamatoria.  2=> Producir IL-1, IL-7 e inducir una respuesta  inflamatoria.  3=> Producir IL-1, IL-7 e inducir una respuesta  antiin flamatoria.  4=> Producir IL-17 e inducir una respuesta infla- matoria.   "
2019,171,2,"171=> ¿Cuá l es la característica de las células T de  memoria?:    1=> Son de proliferació n constante sin antíge no y  de reactividad aumentad a a la expo sición del  antígeno.   2=> Son quiesce ntes y de reactividad aumentada a  la expo sición del antígeno.  3=> Son quiesce ntes, de reactividad disminuida  a  la expo sición del antígeno y por tanto respon- sables d e la autoinmun idad.  4=> Son inmortales y activan a las células T vír- genes a la reposició n del antí geno .   "
2019,172,1,"172=> Indique la respuesta INCOR REC TA sobre el  receptor de antíg eno de lo s linfocit os T o  TCR:     1=> Las regiones hipervariab les del TCR sufren el  fenómeno de hipermutació n somática en el  linfon odo.  2=> Las cadenas que conforman el TCR pued en  ser: alfa-beta o gamma -delta y siempre se ex- presan acompañad as del CD3=>   3=> En el reordenam iento del TCR se produce el  fenómeno de exclu sión alélica: el reordena- miento correcto de un gen parental bloquea el  reordenam iento del otro.  4=> El TCR-alfa-beta se genera por la recombina- ción somática de los segme ntos V, D y J (ca- dena beta)  y los segmentos V y J (cadena al- fa).   "
2019,173,2,"173=> ¿Cuá l de las siguientes  asociaciones entre  linfo- citos T efectores, respuesta a patógeno y meca- nism o efector es correcta?:    1=> Linfocito s T reguladores --- hongos --- libera- ción de péptidos antifúng icos en el tracto  di- gestivo  2=> Linfocito s TH2 --- alérgeno --- liberación de  histamina por mastocito s.  3=> Linfocito s TH1 --- bacterias extracelu lares --- - producción de IFN-gamma  para activación   de células NK.   4=> Linfocito s TH17 --- bacterias intracel ulares -- - fagocito sis por células dend ríticas.            "
2019,174,4, 174=> Indique la afirmación INCORREC TA respecto   a las qui miocina s:    1=> CXCR5 dirige el movimiento de los linfocito s  B a través de la zona T hasta los folículos lin- foides del lin fonod o.  2=> CXCL13 deter mina la entrada de los linfoci- tos T colaborador es foliculares (THF) a los  folícu los lin foides.  3=> CXCL8 es una quimiocina implicad a en la  quimiotaxis de los neu trófilos.  4=> CCR5 dirige la migración de los linfocitos T  naive e n el paracórtex del lin fonodo.   
2019,175,2,"175. ¿Qué reco noce  un TC R?:    1=> Un antíge no en su forma nativa.  2=> Un péptido antig énico asocia do a una molé- cula pr esentadora.  3=> Un antígeno de cualquier naturalez a, siempre  que esté expresado  en la membrana de las cé- lulas pr esentadoras de antíg eno.  4=> Patrones moleculares sobre la superficie de  las bac terias.    "
2019,176,2,"176. ¿Cuá l de estas leyes siguen  mejor la distribu- ción de frecuencia s de una característica poco  frecuente  (π<0,05) obtenida al azar y con repo - sición en muestra s muy grandes (n≥1 00)?:    1=> La ley hipogeométrica.   2=> La ley de Poisson.   3=> La ley de No rman.  4=> La ley de Kruger.    "
2019,177,4,177. Las rea cciones en el centro  germinal:     1=> Se producen en  ausencia d e linfocito s T.  2=> Requieren el reclutamiento de neutróf ilos y  macrófagos.  3=> Son necesarias para la diferenciació n a célu- las plas máticas p roductor as de anticu erpos.  4=> Se requieren para la maduración de la afini- dad de las r espuestas  humorales.   
2019,178,2,178. ¿Cuá l de los siguiente s bacilo s gramnega tivos  no fermentadore s es o xidasa  negativo?:    1=> Pseu domonas aeruginosa.  2=> Acinetobacter b aumanii.  3=> Burkholderia  cepacia.  4=> Moraxe lla ca tarrha lis.   
2019,179,1,179. ¿Cuá l de las siguientes modifica ciones en la  estruct ura estero ídica aum enta la activida d  anaboliza nte de los agonist as de los receptores  de andróg enos ?:    1=> Sustitución del C2 por un oxígeno .  2=> Sustitución del C19  por un etilo.  3=> Introd ucción de un sustit uyente voluminoso  en la p osició n 11-beta.   4=> Introd ucción de un sustit uyente voluminoso      
2019,180,2,180. Un medicamento con un coeficient e de repa rto  octanol-agua muy alto:    1=> Se distribuirá u niformemente en tod os lo s  tejidos del cuerpo.  2=> Tender á a acum ularse e n el tej ido adiposo del  cuerp o.  3=> Tender á a acum ularse e n el tej ido acuoso  del  cuerp o.  4=> Tender á a acum ularse e n el plasma sanguí- neo.   
2019,181,3,"181=> Respecto  a la diabetes mellitus indique la res- puesta correcta:    1=> La diabetes mellitus tipo 2 está relac ionada  con antígenos de HLA  DR3, DR4 , DQA1=>  2=> La diabetes mellitus tipo 1 cursa con hiperin- sulinemia.  3=> La diabetes mellitus tipo 1 es de aparició n  brusca.  4=> En la diabetes mellitus tipo 2 la cetoacidosis  es la primera manifestación clínica de la en- fermedad.   "
2019,182,1,182=> La deficiencia  de carbamoil-fosfato sinteta sa  conlleva  una inhibición de:    1=> El ciclo  de la urea.  2=> El ciclo  de Cor i.  3=> El ciclo  glucosa-alanina.  4=> El ciclo  de los ácid os tricarbo xílicos.    
2019,183,1,183=> ¿Qué fá rmacos se utiliza n tanto en el tratamien- to del VIH como en la hepat itis B ?:    1=> Lamivudina y tenofovir.  2=> Lamivudina y darunavir.  3=> Telbivudina y darunavir.  4=> Tenofovir y darunavir.   
